t=1hr FeCl3 0 uM,,t=1hr FeCl3 5 uM,,t=1hr FeCl3 20 uM,,t=1hr FeCl3 50 uM,,t=1hr FeCl3 100 uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
371.3333435,0.202570796,371.3333435,0.2412651926,371.3333435,0.2795706093,371.3333435,0.3497117758,371.3333435,0.5021111965,
370.6666565,0.2014552057,370.6666565,0.2401898801,370.6666565,0.2788256407,370.6666565,0.3502452075,370.6666565,0.5066408515,
370,0.2007011622,370,0.2395191193,370,0.2781127691,370,0.3508666754,370,0.5112769604,
369.3333435,0.1995844692,369.3333435,0.2382892817,369.3333435,0.2770704627,369.3333435,0.3512017727,369.3333435,0.5156306624,
368.6666565,0.1986073554,368.6666565,0.2372727543,368.6666565,0.2762687802,368.6666565,0.3516671956,368.6666565,0.520021975,
368,0.197866112,368,0.2364505529,368,0.2756297588,368,0.3523036838,368,0.5246105194,
367.3333435,0.1971340328,367.3333435,0.2356489152,367.3333435,0.2749905884,367.3333435,0.3529492021,367.3333435,0.5290691853,
366.6666565,0.1963562816,366.6666565,0.2348862737,366.6666565,0.2743229568,366.6666565,0.3534886837,366.6666565,0.5332553387,
366,0.1955257505,366,0.2341310233,366,0.2736572325,366,0.3539621234,366,0.5376030207,
365.3333435,0.1947404444,365.3333435,0.2333108783,365.3333435,0.2729385495,365.3333435,0.3542292714,365.3333435,0.5416873693,
364.6666565,0.194402948,364.6666565,0.2328360975,364.6666565,0.2722832263,364.6666565,0.354889065,364.6666565,0.5459325314,
364,0.1938459277,364,0.2322729975,364,0.2717423439,364,0.3554833233,364,0.5499434471,
363.3333435,0.1931992173,363.3333435,0.2315610796,363.3333435,0.2710617483,363.3333435,0.3559792936,363.3333435,0.5539660454,
362.6666565,0.1925934404,362.6666565,0.230791539,362.6666565,0.2703459561,362.6666565,0.3565204442,362.6666565,0.5579290986,
362,0.1918377727,362,0.2302177548,362,0.2695659399,362,0.3567553461,362,0.5617162585,
361.3333435,0.1912323236,361.3333435,0.2294756919,361.3333435,0.268956989,361.3333435,0.3571832478,361.3333435,0.5652242303,
360.6666565,0.1905163229,360.6666565,0.2289095223,360.6666565,0.268363893,360.6666565,0.3576746583,360.6666565,0.5688256025,
360,0.1899748445,360,0.2282081395,360,0.2676803768,360,0.3578988314,360,0.5722187757,
359.3333435,0.189428106,359.3333435,0.2274435461,359.3333435,0.266923517,359.3333435,0.3584606051,359.3333435,0.5756866932,
358.6666565,0.1886468828,358.6666565,0.2266774923,358.6666565,0.2661221921,358.6666565,0.3587640524,358.6666565,0.578925848,
358,0.1878824383,358,0.2257804275,358,0.2653029859,358,0.3588321805,358,0.5819535851,
357.3333435,0.187285468,357.3333435,0.2251006812,357.3333435,0.2645168304,357.3333435,0.3590513468,357.3333435,0.5848630667,
356.6666565,0.1864769012,356.6666565,0.224219054,356.6666565,0.2636035681,356.6666565,0.3590738177,356.6666565,0.5874492526,
356,0.1857419163,356,0.2232878655,356,0.2626086175,356,0.3593651652,356,0.5903045535,
355.3333435,0.1848879904,355.3333435,0.2224744111,355.3333435,0.2616409659,355.3333435,0.3594646752,355.3333435,0.5929642916,
354.6666565,0.1841751039,354.6666565,0.2215317041,354.6666565,0.2607714236,354.6666565,0.3594042361,354.6666565,0.5952942967,
354,0.1834200025,354,0.2206236869,354,0.2598598897,354,0.3595154881,354,0.5975726843,
353.3333435,0.182600379,353.3333435,0.2196672857,353.3333435,0.2588019073,353.3333435,0.3594658077,353.3333435,0.5998186469,
352.6666565,0.1818415821,352.6666565,0.2187713832,352.6666565,0.2578849196,352.6666565,0.359292686,352.6666565,0.6016121507,
352,0.1810278296,352,0.2178325206,352,0.2569628656,352,0.3590959907,352,0.6034942269,
351.3333435,0.1803307086,351.3333435,0.216885522,351.3333435,0.2561217248,351.3333435,0.3589393198,351.3333435,0.6053221822,
350.6666565,0.1795287132,350.6666565,0.2161009908,350.6666565,0.2549480796,350.6666565,0.3588428795,350.6666565,0.6068412066,
350,0.1788541079,350,0.2152154595,350,0.2540520132,350,0.3585756421,350,0.6084279418,
349.3333435,0.177934289,349.3333435,0.214129433,349.3333435,0.2530256808,349.3333435,0.3582469821,349.3333435,0.6095358729,
348.6666565,0.1773192436,348.6666565,0.2133294195,348.6666565,0.2521796227,348.6666565,0.3579915464,348.6666565,0.6107183695,
348,0.1766544729,348,0.2124669999,348,0.2512792349,348,0.3576981723,348,0.611869216,
347.3333435,0.1760034263,347.3333435,0.2117146403,347.3333435,0.2504763305,347.3333435,0.3572201431,347.3333435,0.6126170158,
346.6666565,0.1754932702,346.6666565,0.2109416872,346.6666565,0.24964872,346.6666565,0.3570748866,346.6666565,0.613514483,
346,0.1748382598,346,0.2101749182,346,0.248875767,346,0.3566119373,346,0.6142572761,
345.3333435,0.1741698235,345.3333435,0.2093331069,345.3333435,0.2480921447,345.3333435,0.3562852144,345.3333435,0.6145859957,
344.6666565,0.1735017896,344.6666565,0.2085445076,344.6666565,0.2472774386,344.6666565,0.3557620049,344.6666565,0.6148982644,
344,0.1730779558,344,0.2078891397,344,0.246518001,344,0.3555263281,344,0.6152423024,
343.3333435,0.1724371314,343.3333435,0.2071935833,343.3333435,0.2459059805,343.3333435,0.3550071716,343.3333435,0.6152077913,
342.6666565,0.1718088984,342.6666565,0.2065984309,342.6666565,0.2453788817,342.6666565,0.3545965552,342.6666565,0.6151599288,
342,0.1712340564,342,0.2056456208,342,0.2447338998,342,0.3540220857,342,0.6148766279,
341.3333435,0.1706655771,341.3333435,0.2051886618,341.3333435,0.2441553921,341.3333435,0.3534798026,341.3333435,0.6145167947,
340.6666565,0.1702802926,340.6666565,0.2045967132,340.6666565,0.2437956631,340.6666565,0.3530488014,340.6666565,0.6140680313,
340,0.1696445346,340,0.204055503,340,0.2434019893,340,0.3527168632,340,0.6134390235,
339.3333435,0.1690466851,339.3333435,0.2034045458,339.3333435,0.2428508848,339.3333435,0.3521374762,339.3333435,0.6126742959,
338.6666565,0.1685559899,338.6666565,0.2026930898,338.6666565,0.2422704101,338.6666565,0.3512327969,338.6666565,0.611389339,
338,0.1680022925,338,0.2022495866,338,0.2419350445,338,0.3507156372,338,0.6102385521,
337.3333435,0.1674780697,337.3333435,0.2016904503,337.3333435,0.2414869964,337.3333435,0.3498304188,337.3333435,0.6089510322,
336.6666565,0.1670607924,336.6666565,0.2011836916,336.6666565,0.2411349714,336.6666565,0.3492270112,336.6666565,0.6074505448,
336,0.1666605622,336,0.2008084655,336,0.240832746,336,0.3486489356,336,0.6061077118,
335.3333435,0.1659903824,335.3333435,0.2001929283,335.3333435,0.24042207,335.3333435,0.3477054536,335.3333435,0.604146421,
334.6666565,0.1655845046,334.6666565,0.1997759938,334.6666565,0.2401936203,334.6666565,0.3467048705,334.6666565,0.6020584106,
334,0.1653588265,334,0.1994528323,334,0.2399006933,334,0.3458510935,334,0.6000279188,
333.3333435,0.1648639739,333.3333435,0.1990926415,333.3333435,0.2396980375,333.3333435,0.3448875546,333.3333435,0.5975688696,
332.6666565,0.164396584,332.6666565,0.1987155378,332.6666565,0.2393605262,332.6666565,0.3440745771,332.6666565,0.5954018235,
332,0.1639679372,332,0.1980682909,332,0.2390335053,332,0.3429278433,332,0.5926461816,
331.3333435,0.1636124998,331.3333435,0.1980524808,331.3333435,0.2387714088,331.3333435,0.3418233991,331.3333435,0.589799583,
330.6666565,0.1631658673,330.6666565,0.1974799931,330.6666565,0.2384309471,330.6666565,0.3404289186,330.6666565,0.5867114067,
330,0.162898615,330,0.1971938759,330,0.2382212281,330,0.3392776251,330,0.5837109685,
329.3333435,0.1620983928,329.3333435,0.196611166,329.3333435,0.2377410084,329.3333435,0.3378999233,329.3333435,0.5805932283,
328.6666565,0.1617650986,328.6666565,0.1961268932,328.6666565,0.237418741,328.6666565,0.3364933431,328.6666565,0.5771200657,
328,0.1613636464,328,0.1956880391,328,0.2371758074,328,0.3348125219,328,0.5738077164,
327.3333435,0.1610171944,327.3333435,0.1953285635,327.3333435,0.2368402928,327.3333435,0.3333701193,327.3333435,0.5701543093,
326.6666565,0.1604827046,326.6666565,0.1948674172,326.6666565,0.2363835424,326.6666565,0.3319529295,326.6666565,0.566618979,
326,0.1597443968,326,0.1941889077,326,0.2357782722,326,0.3302952349,326,0.5630409122,
325.3333435,0.1593738943,325.3333435,0.1937234551,325.3333435,0.2352408469,325.3333435,0.3288606405,325.3333435,0.559330225,
324.6666565,0.1590699852,324.6666565,0.1933951825,324.6666565,0.235068202,324.6666565,0.3274208605,324.6666565,0.5557002425,
324,0.158446759,324,0.1928408295,324,0.2344977558,324,0.3256639242,324,0.5520277619,
323.3333435,0.1581804901,323.3333435,0.1923246682,323.3333435,0.2340794057,323.3333435,0.324233681,323.3333435,0.5484794378,
322.6666565,0.1575146765,322.6666565,0.1917232126,322.6666565,0.233421281,322.6666565,0.3221876919,322.6666565,0.5447935462,
322,0.1571812779,322,0.1912324876,322,0.2330923229,322,0.3203641176,322,0.5411251783,
321.3333435,0.1567092389,321.3333435,0.1908533424,321.3333435,0.2325570583,321.3333435,0.318736881,321.3333435,0.5373868346,
320.6666565,0.1564063281,320.6666565,0.1903186291,320.6666565,0.2320893407,320.6666565,0.3171614707,320.6666565,0.5337113142,
320,0.1559897959,320,0.1898481697,320,0.2313629538,320,0.315846324,320,0.5304044485,
319.3333435,0.1554917842,319.3333435,0.1891895384,319.3333435,0.2307785898,319.3333435,0.3141558766,319.3333435,0.5270345807,
318.6666565,0.1551363021,318.6666565,0.1887464076,318.6666565,0.2303226739,318.6666565,0.3125377595,318.6666565,0.5232571959,
318,0.1548903584,318,0.1883365959,318,0.2298713475,318,0.310965836,318,0.5198598504,
317.3333435,0.1544327289,317.3333435,0.1878304631,317.3333435,0.2290862799,317.3333435,0.3093480766,317.3333435,0.5165380239,
316.6666565,0.1538562924,316.6666565,0.1871216595,316.6666565,0.2283707261,316.6666565,0.3078277111,316.6666565,0.5131808519,
316,0.1535120159,316,0.1865058094,316,0.22766985,316,0.3063107729,316,0.5097928643,
315.3333435,0.1531780958,315.3333435,0.1859914362,315.3333435,0.2270061225,315.3333435,0.3048090339,315.3333435,0.506780386,
314.6666565,0.1527513713,314.6666565,0.1854314357,314.6666565,0.2261177897,314.6666565,0.3031390607,314.6666565,0.5035374165,
314,0.1525339186,314,0.1848940104,314,0.2253702134,314,0.3016268313,314,0.5006493926,
313.3333435,0.1519220918,313.3333435,0.1843723953,313.3333435,0.2244534492,313.3333435,0.3001902401,313.3333435,0.497538209,
312.6666565,0.1516793221,312.6666565,0.1837320775,312.6666565,0.2237619013,312.6666565,0.2987015545,312.6666565,0.4944853485,
312,0.1512507647,312,0.1830690056,312,0.2230229527,312,0.2971717417,312,0.4919196665,
311.3333435,0.1508125514,311.3333435,0.1823010743,311.3333435,0.2221605927,311.3333435,0.2956288159,311.3333435,0.48907125,
310.6666565,0.1504360139,310.6666565,0.1817362607,310.6666565,0.2213398069,310.6666565,0.2941934466,310.6666565,0.4864519536,
310,0.1502087414,310,0.181270957,310,0.2205461264,310,0.2930381596,310,0.4838315248,
309.3333435,0.1497245133,309.3333435,0.180474475,309.3333435,0.2195702344,309.3333435,0.2915032804,309.3333435,0.4810705483,
308.6666565,0.1493787467,308.6666565,0.1798161566,308.6666565,0.2189281136,308.6666565,0.2901209593,308.6666565,0.4789157212,
308,0.1489373446,308,0.1793401539,308,0.2180106342,308,0.2886898816,308,0.4761012793,
307.3333435,0.1488282979,307.3333435,0.1789650321,307.3333435,0.2173162699,307.3333435,0.287712723,307.3333435,0.4741062224,
306.6666565,0.1485882401,306.6666565,0.178184703,306.6666565,0.216478765,306.6666565,0.2865471542,306.6666565,0.4718074799,
306,0.1480991542,306,0.1775095314,306,0.2156229615,306,0.285042882,306,0.4691754282,
305.3333435,0.1479959935,305.3333435,0.176886797,305.3333435,0.2148968279,305.3333435,0.2838990092,305.3333435,0.4672242999,
304.6666565,0.1478476226,304.6666565,0.1764491647,304.6666565,0.2141707093,304.6666565,0.2829111814,304.6666565,0.4649004638,
304,0.1476881504,304,0.1760038435,304,0.2133672535,304,0.2817038,304,0.4626683593,
303.3333435,0.147498548,303.3333435,0.1756961048,303.3333435,0.2125544846,303.3333435,0.2807511687,303.3333435,0.4605360925,
302.6666565,0.147452265,302.6666565,0.1750645041,302.6666565,0.2118263394,302.6666565,0.2795369923,302.6666565,0.4584702849,
302,0.1471190602,302,0.1744636744,302,0.2109636217,302,0.2783279121,302,0.4563570321,
301.3333435,0.1469578892,301.3333435,0.1741016358,301.3333435,0.2102061659,301.3333435,0.2772593498,301.3333435,0.4542047381,
300.6666565,0.1469110101,300.6666565,0.173766613,300.6666565,0.2095212638,300.6666565,0.2762255967,300.6666565,0.4521724582,
300,0.1470951289,300,0.1733044386,300,0.2089149654,300,0.2751595378,300,0.4502013624,

t=1hr FeCl3 0 uM,
t=1hr FeCl3 0 uM
Collection Time: 2024-09-10 10:59:36 AM
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 7000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 2024-09-10 9:41:43 AM
Method Modifications:
ConcentrationReportSelected Changed: 2024-09-10 9:41:43 AM, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 2024-09-10 9:41:43 AM, Old:ON, New:Choice 0
MCAReportSelected Changed: 2024-09-10 9:41:43 AM, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 2024-09-10 9:41:43 AM, Old:ON, New:Choice 0
X Start nm Changed: 2024-09-10 9:44:28 AM, Old:800.000, New:1400.000
X Stop nm Changed: 2024-09-10 9:44:28 AM, Old:200.000, New:300.000
UVVIS Scan Rate nm Changed: 2024-09-10 9:44:28 AM, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 2024-09-10 9:44:28 AM, Old:    0.004, New:   12.000
Common Interval nm Changed: 2024-09-10 9:44:28 AM, Old:    1.000, New:    0.667
Source changeover Changed: 2024-09-10 9:44:28 AM, Old:   350.00, New:   300.00
Detector changeover Changed: 2024-09-10 9:44:28 AM, Old:   800.00, New:   900.00
Grating changeover Changed: 2024-09-10 9:44:28 AM, Old:   800.00, New:   900.00
Baseline Correction Changed: 2024-09-10 9:44:28 AM, Old:0, New:2
Sipper Type Changed: 2024-09-10 9:44:28 AM, Old:Internal RSA, New:External sipper
End Method Modifications
<Current Wavelength> , 300.000
<SBW (nm)> , 2.00
<Energy> , 52.48
<Slit Height> , Full

t=1hr FeCl3 5 uM,
t=1hr FeCl3 5 uM
Collection Time: 2024-09-10 11:04:20 AM
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 7000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 2024-09-10 9:41:43 AM
Method Modifications:
ConcentrationReportSelected Changed: 2024-09-10 9:41:43 AM, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 2024-09-10 9:41:43 AM, Old:ON, New:Choice 0
MCAReportSelected Changed: 2024-09-10 9:41:43 AM, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 2024-09-10 9:41:43 AM, Old:ON, New:Choice 0
X Start nm Changed: 2024-09-10 9:44:28 AM, Old:800.000, New:1400.000
X Stop nm Changed: 2024-09-10 9:44:28 AM, Old:200.000, New:300.000
UVVIS Scan Rate nm Changed: 2024-09-10 9:44:28 AM, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 2024-09-10 9:44:28 AM, Old:    0.004, New:   12.000
Common Interval nm Changed: 2024-09-10 9:44:28 AM, Old:    1.000, New:    0.667
Source changeover Changed: 2024-09-10 9:44:28 AM, Old:   350.00, New:   300.00
Detector changeover Changed: 2024-09-10 9:44:28 AM, Old:   800.00, New:   900.00
Grating changeover Changed: 2024-09-10 9:44:28 AM, Old:   800.00, New:   900.00
Baseline Correction Changed: 2024-09-10 9:44:28 AM, Old:0, New:2
Sipper Type Changed: 2024-09-10 9:44:28 AM, Old:Internal RSA, New:External sipper
End Method Modifications
<Current Wavelength> , 300.000
<SBW (nm)> , 2.00
<Energy> , 54.95
<Slit Height> , Full

t=1hr FeCl3 20 uM,
t=1hr FeCl3 20 uM
Collection Time: 2024-09-10 11:09:06 AM
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 7000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 2024-09-10 9:41:43 AM
Method Modifications:
ConcentrationReportSelected Changed: 2024-09-10 9:41:43 AM, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 2024-09-10 9:41:43 AM, Old:ON, New:Choice 0
MCAReportSelected Changed: 2024-09-10 9:41:43 AM, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 2024-09-10 9:41:43 AM, Old:ON, New:Choice 0
X Start nm Changed: 2024-09-10 9:44:28 AM, Old:800.000, New:1400.000
X Stop nm Changed: 2024-09-10 9:44:28 AM, Old:200.000, New:300.000
UVVIS Scan Rate nm Changed: 2024-09-10 9:44:28 AM, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 2024-09-10 9:44:28 AM, Old:    0.004, New:   12.000
Common Interval nm Changed: 2024-09-10 9:44:28 AM, Old:    1.000, New:    0.667
Source changeover Changed: 2024-09-10 9:44:28 AM, Old:   350.00, New:   300.00
Detector changeover Changed: 2024-09-10 9:44:28 AM, Old:   800.00, New:   900.00
Grating changeover Changed: 2024-09-10 9:44:28 AM, Old:   800.00, New:   900.00
Baseline Correction Changed: 2024-09-10 9:44:28 AM, Old:0, New:2
Sipper Type Changed: 2024-09-10 9:44:28 AM, Old:Internal RSA, New:External sipper
End Method Modifications
<Current Wavelength> , 300.000
<SBW (nm)> , 2.00
<Energy> , 57.54
<Slit Height> , Full

t=1hr FeCl3 50 uM,
t=1hr FeCl3 50 uM
Collection Time: 2024-09-10 11:13:43 AM
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 7000
Instrument Version  3.07
Method Log     :
Method Name    :
Date/Time stamp: 2024-09-10 9:41:43 AM
Method Modifications:
ConcentrationReportSelected Changed: 2024-09-10 9:41:43 AM, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 2024-09-10 9:41:43 AM, Old:ON, New:Choice 0
MCAReportSelected Changed: 2024-09-10 9:41:43 AM, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 2024-09-10 9:41:43 AM, Old:ON, New:Choice 0
X Start nm Changed: 2024-09-10 9:44:28 AM, Old:800.000, New:1400.000
X Stop nm Changed: 2024-09-10 9:44:28 AM, Old:200.000, New:300.000
UVVIS Scan Rate nm Changed: 2024-09-10 9:44:28 AM, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 2024-09-10 9:44:28 AM, Old:    0.004, New:   12.000
Common Interval nm Changed: 2024-09-10 9:44:28 AM, Old:    1.000, New:    0.667
Source changeover Changed: 2024-09-10 9:44:28 AM, Old:   350.00, New:   300.00
Detector changeover Changed: 2024-09-10 9:44:28 AM, Old:   800.00, New:   900.00
Grating changeover Changed: 2024-09-10 9:44:28 AM, Old:   800.00, New:   900.00
Baseline Correction Changed: 2024-09-10 9:44:28 AM, Old:0, New:2
