imine t=24hrs FeCl3 0uM,,imine t=24hrs FeCl3 5uM,,imine t=24hrs FeCl3 20uM,,imine t=24hrs FeCl3 50uM,,imine t=24hrs FeCl3 100uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1060.666626,-0.03511270881,1060.666626,-0.03867285326,1060.666626,-0.03587233275,1060.666626,-0.03075962141,1060.666626,-0.02884629555,
1060,-0.03513744101,1060,-0.03868919238,1060,-0.03589168563,1060,-0.03073892929,1060,-0.0288834516,
1059.333374,-0.03525966033,1059.333374,-0.03880501539,1059.333374,-0.03599415347,1059.333374,-0.03084430844,1059.333374,-0.02890956029,
1058.666626,-0.0352669172,1058.666626,-0.03879952431,1058.666626,-0.03600835428,1058.666626,-0.03089088947,1058.666626,-0.02894685604,
1058,-0.03530639037,1058,-0.03882106766,1058,-0.03594463691,1058,-0.03085347079,1058,-0.02896017581,
1057.333374,-0.03533855826,1057.333374,-0.03878375888,1057.333374,-0.03600582853,1057.333374,-0.03085578606,1057.333374,-0.02901504561,
1056.666626,-0.03543471545,1056.666626,-0.03889761865,1056.666626,-0.03606505692,1056.666626,-0.0309148524,1056.666626,-0.02910704538,
1056,-0.03545332327,1056,-0.03887305036,1056,-0.0360831134,1056,-0.03091533482,1056,-0.0290830303,
1055.333374,-0.03554492444,1055.333374,-0.03894992173,1055.333374,-0.03609407321,1055.333374,-0.03093645163,1055.333374,-0.0290890336,
1054.666626,-0.0355870463,1054.666626,-0.03898399696,1054.666626,-0.03615362197,1054.666626,-0.03100784868,1054.666626,-0.02921891958,
1054,-0.03567198664,1054,-0.03906468302,1054,-0.03624288365,1054,-0.03104997799,1054,-0.0292630624,
1053.333374,-0.0356650725,1053.333374,-0.03904239461,1053.333374,-0.03623259813,1053.333374,-0.03106689453,1053.333374,-0.02924854122,
1052.666626,-0.03572268039,1052.666626,-0.03905488923,1052.666626,-0.03626536578,1052.666626,-0.03108467907,1052.666626,-0.02927162871,
1052,-0.0357744135,1052,-0.03914185241,1052,-0.03631031886,1052,-0.03112738021,1052,-0.02932094224,
1051.333374,-0.03585460037,1051.333374,-0.03919195011,1051.333374,-0.0363644585,1051.333374,-0.03114207648,1051.333374,-0.02937479876,
1050.666626,-0.03587676585,1050.666626,-0.03920732439,1050.666626,-0.03640088066,1050.666626,-0.03125073016,1050.666626,-0.02944171242,
1050,-0.03596570343,1050,-0.03927278519,1050,-0.03642825782,1050,-0.03121821024,1050,-0.0294626113,
1049.333374,-0.03598938882,1049.333374,-0.03933686763,1049.333374,-0.03646377102,1049.333374,-0.03127636015,1049.333374,-0.02950929105,
1048.666626,-0.0360260345,1048.666626,-0.03938864544,1048.666626,-0.03648956865,1048.666626,-0.03129596636,1048.666626,-0.0295284465,
1048,-0.0360516198,1048,-0.03937001526,1048,-0.03652108088,1048,-0.03131812438,1048,-0.02956327051,
1047.333374,-0.03614295274,1047.333374,-0.03942235559,1047.333374,-0.03654697165,1047.333374,-0.03137496114,1047.333374,-0.02963460237,
1046.666626,-0.03613451868,1046.666626,-0.03947091103,1046.666626,-0.03656553105,1046.666626,-0.03141912818,1046.666626,-0.02965380065,
1046,-0.03627683967,1046,-0.03954696655,1046,-0.03666874394,1046,-0.03149020299,1046,-0.0297808107,
1045.333374,-0.03625117242,1045.333374,-0.03956573084,1045.333374,-0.03666765243,1045.333374,-0.03149896488,1045.333374,-0.02978912368,
1044.666626,-0.03629150987,1044.666626,-0.03955164552,1044.666626,-0.03664942831,1044.666626,-0.03149675205,1044.666626,-0.02976674214,
1044,-0.03633508086,1044,-0.03960878775,1044,-0.03669343889,1044,-0.03149838746,1044,-0.02979371697,
1043.333374,-0.03638712317,1043.333374,-0.03965278342,1043.333374,-0.03680889308,1043.333374,-0.03159631416,1043.333374,-0.02986389957,
1042.666626,-0.03647433594,1042.666626,-0.03973022476,1042.666626,-0.03684195131,1042.666626,-0.03166009486,1042.666626,-0.02993450686,
1042,-0.03639093041,1042,-0.03967919573,1042,-0.03682420775,1042,-0.03165629134,1042,-0.02992503531,
1041.333374,-0.03653430939,1041.333374,-0.0397615023,1041.333374,-0.0368989259,1041.333374,-0.0317116417,1041.333374,-0.03004375286,
1040.666626,-0.03655772656,1040.666626,-0.03975361213,1040.666626,-0.03692403436,1040.666626,-0.03172646463,1040.666626,-0.03000838682,
1040,-0.03658323362,1040,-0.03979013115,1040,-0.03695955127,1040,-0.031749513,1040,-0.03003534675,
1039.333374,-0.03673454374,1039.333374,-0.03989640623,1039.333374,-0.03701912612,1039.333374,-0.03180032969,1039.333374,-0.03010022454,
1038.666626,-0.03665742278,1038.666626,-0.03985054418,1038.666626,-0.03702545166,1038.666626,-0.03184276447,1038.666626,-0.0301288683,
1038,-0.03680194914,1038,-0.04000605643,1038,-0.03709675744,1038,-0.03187023476,1038,-0.03020479344,
1037.333374,-0.03682696819,1037.333374,-0.04002843425,1037.333374,-0.03715312481,1037.333374,-0.03187432513,1037.333374,-0.03019653447,
1036.666626,-0.03687533736,1036.666626,-0.04002866894,1036.666626,-0.03715973347,1036.666626,-0.03193859383,1036.666626,-0.03027225472,
1036,-0.03694005683,1036,-0.04011746868,1036,-0.03727672622,1036,-0.03200314194,1036,-0.03034549765,
1035.333374,-0.03697229549,1035.333374,-0.04012705386,1035.333374,-0.03727282956,1035.333374,-0.03202824295,1035.333374,-0.0303993728,
1034.666626,-0.0370554477,1034.666626,-0.040199738,1034.666626,-0.03729454428,1034.666626,-0.03208229691,1034.666626,-0.03046834841,
1034,-0.03705368936,1034,-0.04011373967,1034,-0.03732423857,1034,-0.03204690292,1034,-0.03044378012,
1033.333374,-0.03714908659,1033.333374,-0.04027269408,1033.333374,-0.03746327385,1033.333374,-0.0322079733,1033.333374,-0.03057046235,
1032.666626,-0.03716591001,1032.666626,-0.04024910182,1032.666626,-0.03742855415,1032.666626,-0.03219124302,1032.666626,-0.03056790493,
1032,-0.03722864017,1032,-0.04032851383,1032,-0.03748098761,1032,-0.0322410427,1032,-0.03062522598,
1031.333374,-0.0372912176,1031.333374,-0.04032676667,1031.333374,-0.03752709925,1031.333374,-0.03227675706,1031.333374,-0.03062392399,
1030.666626,-0.03736894205,1030.666626,-0.04044744,1030.666626,-0.03758085147,1030.666626,-0.03231179342,1030.666626,-0.03069402091,
1030,-0.03741340339,1030,-0.04050682113,1030,-0.03765757009,1030,-0.03236518428,1030,-0.03075103648,
1029.333374,-0.03742817417,1029.333374,-0.04048908874,1029.333374,-0.03766977042,1029.333374,-0.03238460049,1029.333374,-0.03075219318,
1028.666626,-0.03747975081,1028.666626,-0.04061127082,1028.666626,-0.0377301015,1028.666626,-0.03242962062,1028.666626,-0.03087005951,
1028,-0.03755411878,1028,-0.04057741538,1028,-0.03773874044,1028,-0.03241736814,1028,-0.03086861223,
1027.333374,-0.03759713471,1027.333374,-0.04065992683,1027.333374,-0.03776750341,1027.333374,-0.03248737007,1027.333374,-0.03094079159,
1026.666626,-0.03766084835,1026.666626,-0.04069910198,1026.666626,-0.03781818599,1026.666626,-0.03245138749,1026.666626,-0.03096152283,
1026,-0.03768837824,1026,-0.0408036001,1026,-0.03783014417,1026,-0.03258195147,1026,-0.03100307658,
1025.333374,-0.03772578388,1025.333374,-0.04082937911,1025.333374,-0.03788817674,1025.333374,-0.03255116194,1025.333374,-0.03107663058,
1024.666626,-0.03776061907,1024.666626,-0.0408484675,1024.666626,-0.03792470694,1024.666626,-0.03258031979,1024.666626,-0.0310671851,
1024,-0.03781476989,1024,-0.04092107713,1024,-0.03794064745,1024,-0.03262853622,1024,-0.03111152351,
1023.333313,-0.03786985949,1023.333313,-0.04094350711,1023.333313,-0.03802105412,1023.333313,-0.03261672333,1023.333313,-0.03112665564,
1022.666687,-0.0379480496,1022.666687,-0.04102316871,1022.666687,-0.03805819154,1022.666687,-0.03266878054,1022.666687,-0.03120491281,
1022,-0.03798125684,1022,-0.04109999165,1022,-0.03809143603,1022,-0.03274358809,1022,-0.03127722815,
1021.333313,-0.03793396056,1021.333313,-0.0411220789,1021.333313,-0.03810111061,1021.333313,-0.03276428208,1021.333313,-0.03128777817,
1020.666687,-0.0380535908,1020.666687,-0.04119492695,1020.666687,-0.03821041062,1020.666687,-0.032872051,1020.666687,-0.03135150671,
1020,-0.03806582838,1020,-0.04123057052,1020,-0.03818333521,1020,-0.03284584358,1020,-0.03139061481,
1019.333313,-0.03805970773,1019.333313,-0.04127755761,1019.333313,-0.03822093457,1019.333313,-0.0329188481,1019.333313,-0.03143338114,
1018.666687,-0.03818205744,1018.666687,-0.04138167948,1018.666687,-0.03829147667,1018.666687,-0.03299155086,1018.666687,-0.03154971451,
1018,-0.03818210214,1018,-0.04139415175,1018,-0.03828777745,1018,-0.03298219293,1018,-0.03149299696,
1017.333313,-0.03821353987,1017.333313,-0.04149443656,1017.333313,-0.03833717108,1017.333313,-0.03306966275,1017.333313,-0.03160214052,
1016.666687,-0.03821415454,1016.666687,-0.04150874168,1016.666687,-0.03837560862,1016.666687,-0.03309192136,1016.666687,-0.03158086166,
1016,-0.03820215911,1016,-0.04153636098,1016,-0.03831337392,1016,-0.03310223669,1016,-0.03159410134,
1015.333313,-0.03817845136,1015.333313,-0.04157574102,1015.333313,-0.03827554733,1015.333313,-0.03305358812,1015.333313,-0.03160695359,
1014.666687,-0.03822496533,1014.666687,-0.04160217941,1014.666687,-0.03832427785,1014.666687,-0.03308362141,1014.666687,-0.03162076697,
1014,-0.03831366077,1014,-0.04164879769,1014,-0.03833726421,1014,-0.03308870643,1014,-0.03169215098,
1013.333313,-0.03836143762,1013.333313,-0.04170297831,1013.333313,-0.03836243227,1013.333313,-0.03317447752,1013.333313,-0.03170928359,
1012.666687,-0.03842768818,1012.666687,-0.04177159443,1012.666687,-0.03841039166,1012.666687,-0.03316996992,1012.666687,-0.03179157153,
1012,-0.03854107484,1012,-0.04179280251,1012,-0.0384725146,1012,-0.033241909,1012,-0.03186696395,
1011.333313,-0.03855827078,1011.333313,-0.041869957,1011.333313,-0.0384937413,1011.333313,-0.03323375806,1011.333313,-0.03187836707,
1010.666687,-0.03863046318,1010.666687,-0.0419729054,1010.666687,-0.0385232605,1010.666687,-0.03329120576,1010.666687,-0.03196875006,
1010,-0.03870197758,1010,-0.04201708734,1010,-0.03856210783,1010,-0.03330391273,1010,-0.031999439,
1009.333313,-0.03877845407,1009.333313,-0.04204284027,1009.333313,-0.03860455379,1009.333313,-0.03335579112,1009.333313,-0.03206176311,
1008.666687,-0.03877703473,1008.666687,-0.04209439084,1008.666687,-0.03861165792,1008.666687,-0.03336734697,1008.666687,-0.032033775,
1008,-0.03886339068,1008,-0.04220926389,1008,-0.03865239024,1008,-0.03342986107,1008,-0.03213052452,
1007.333313,-0.03893202916,1007.333313,-0.04227450863,1007.333313,-0.03867943585,1007.333313,-0.03343345597,1007.333313,-0.03216066957,
1006.666687,-0.03898693249,1006.666687,-0.04226234555,1006.666687,-0.03870178759,1006.666687,-0.03344045579,1006.666687,-0.03217980266,
1006,-0.03898196295,1006,-0.04232185334,1006,-0.03876590729,1006,-0.03348517418,1006,-0.03226003051,
1005.333313,-0.03905583546,1005.333313,-0.04235585406,1005.333313,-0.03877234831,1005.333313,-0.03351067379,1005.333313,-0.03227728605,
1004.666687,-0.03907386214,1004.666687,-0.04238586128,1004.666687,-0.03882532939,1004.666687,-0.03355303779,1004.666687,-0.0322673358,
1004,-0.03911455348,1004,-0.04249465093,1004,-0.03881088644,1004,-0.0335787721,1004,-0.03235571831,
1003.333313,-0.03918154538,1003.333313,-0.04254220426,1003.333313,-0.03883347288,1003.333313,-0.03361241147,1003.333313,-0.03236782923,
1002.666687,-0.03924034163,1002.666687,-0.04254187644,1002.666687,-0.03889553249,1002.666687,-0.03368188441,1002.666687,-0.03242890164,
1002,-0.03924109787,1002,-0.04260655493,1002,-0.03890244663,1002,-0.03362419829,1002,-0.03242832422,
1001.333313,-0.03933767229,1001.333313,-0.04270961136,1001.333313,-0.03901381418,1001.333313,-0.03373726457,1001.333313,-0.03254785016,
1000.666687,-0.03936382011,1000.666687,-0.04269342124,1000.666687,-0.0389881134,1000.666687,-0.03375900909,1000.666687,-0.03253391758,
1000,-0.03939611465,1000,-0.04277271777,1000,-0.03905829415,1000,-0.033792492,1000,-0.03255240992,
999.333313,-0.03939786553,999.333313,-0.0427804105,999.333313,-0.03901731595,999.333313,-0.03375240043,999.333313,-0.03261350468,
998.666687,-0.03942893073,998.666687,-0.04288356379,998.666687,-0.03910731524,998.666687,-0.03384263441,998.666687,-0.03267747164,
998,-0.03949218243,998,-0.04295785353,998,-0.03915112466,998,-0.03384962678,998,-0.03272246569,
997.333313,-0.03947256505,997.333313,-0.04291072115,997.333313,-0.03913182393,997.333313,-0.03385906294,997.333313,-0.03272913769,
996.666687,-0.03957343474,996.666687,-0.04303433374,996.666687,-0.03917865828,996.666687,-0.03400734812,996.666687,-0.03282155469,
996,-0.03957641497,996,-0.04300620034,996,-0.03909084946,996,-0.03393352404,996,-0.03277959675,
995.333313,-0.03964994848,995.333313,-0.04308098555,995.333313,-0.03917250782,995.333313,-0.03399064019,995.333313,-0.03288827464,
994.666687,-0.03972068056,994.666687,-0.04317380488,994.666687,-0.03926451132,994.666687,-0.0340285562,994.666687,-0.03295459971,
994,-0.03971576691,994,-0.04317408428,994,-0.03925708309,994,-0.03405024111,994,-0.0329564251,
993.333313,-0.03978512064,993.333313,-0.0432465449,993.333313,-0.03928929195,993.333313,-0.03410236537,993.333313,-0.0329396762,
992.666687,-0.03978724778,992.666687,-0.04329663888,992.666687,-0.03933038935,992.666687,-0.03406053036,992.666687,-0.03299620375,
992,-0.0398805365,992,-0.04340224713,992,-0.03942637518,992,-0.03413237259,992,-0.03307541832,
991.333313,-0.03984501958,991.333313,-0.04337568581,991.333313,-0.0393338874,991.333313,-0.03410509229,991.333313,-0.03305656463,
990.666687,-0.03988502175,990.666687,-0.04340089113,990.666687,-0.03941573948,990.666687,-0.03413146362,990.666687,-0.03315677866,
990,-0.03994556516,990,-0.04351710528,990,-0.03943677619,990,-0.03420482576,990,-0.0331559144,
989.333313,-0.0399800837,989.333313,-0.0435314849,989.333313,-0.03943673149,989.333313,-0.0341858305,989.333313,-0.03320901096,
988.666687,-0.04003957659,988.666687,-0.04363380373,988.666687,-0.03949932009,988.666687,-0.03425214812,988.666687,-0.03321495652,
988,-0.04006903619,988,-0.04362045974,988,-0.03950461745,988,-0.03420602158,988,-0.03324411437,
987.333313,-0.04012672231,987.333313,-0.04367706552,987.333313,-0.03952791914,987.333313,-0.03425793722,987.333313,-0.03326468915,
986.666687,-0.04011973739,986.666687,-0.04378646612,986.666687,-0.03959933668,986.666687,-0.03429616243,986.666687,-0.03329350799,
986,-0.04015211761,986,-0.0437992923,986,-0.03959404305,986,-0.03434428945,986,-0.03336873651,
985.333313,-0.04022442177,985.333313,-0.04389144108,985.333313,-0.03962976858,985.333313,-0.03433486447,985.333313,-0.03340085968,
984.666687,-0.04025721923,984.666687,-0.04387473688,984.666687,-0.03964451328,984.666687,-0.03439499065,984.666687,-0.03345469013,
984,-0.04030945152,984,-0.04394983873,984,-0.03969313577,984,-0.03445209563,984,-0.03351388499,
983.333313,-0.04035436735,983.333313,-0.04396747798,983.333313,-0.03969710693,983.333313,-0.03444085643,983.333313,-0.0334861353,
982.666687,-0.04040649533,982.666687,-0.0440688543,982.666687,-0.03981412575,982.666687,-0.03445750102,982.666687,-0.03356449306,
982,-0.04036880285,982,-0.04405295104,982,-0.03977642953,982,-0.03443530947,982,-0.03355222568,
981.333313,-0.04043258354,981.333313,-0.04413321242,981.333313,-0.0398073718,981.333313,-0.03451278061,981.333313,-0.03360843286,
980.666687,-0.04045050591,980.666687,-0.04418643564,980.666687,-0.03982995078,980.666687,-0.03453152627,980.666687,-0.03363531455,
980,-0.0405263938,980,-0.04423992708,980,-0.03987241164,980,-0.03458081931,980,-0.03365735337,
979.333313,-0.04061391205,979.333313,-0.04434965551,979.333313,-0.0399809815,979.333313,-0.03462934121,979.333313,-0.03378703073,
978.666687,-0.0405873172,978.666687,-0.04437765479,978.666687,-0.0399366878,978.666687,-0.03457364812,978.666687,-0.0337453112,
978,-0.0406187214,978,-0.04439149052,978,-0.03999892622,978,-0.0346256122,978,-0.03377021849,
977.333313,-0.04069669917,977.333313,-0.04443692043,977.333313,-0.03998858482,977.333313,-0.03465625644,977.333313,-0.03385221213,
976.666687,-0.04070084542,976.666687,-0.04454313964,976.666687,-0.04003820568,976.666687,-0.03471552581,976.666687,-0.03388315067,
976,-0.04072602093,976,-0.04457921162,976,-0.04005898163,976,-0.03478056937,976,-0.0339477919,
975.333313,-0.04081213102,975.333313,-0.0446616672,975.333313,-0.04013314098,975.333313,-0.03477086872,975.333313,-0.03399528563,
974.666687,-0.04086241499,974.666687,-0.04470543191,974.666687,-0.04020323232,974.666687,-0.03482534364,974.666687,-0.03405205905,
974,-0.04085944593,974,-0.0447261259,974,-0.04020337388,974,-0.03479872644,974,-0.03402477503,
973.333313,-0.0410124734,973.333313,-0.04484352469,973.333313,-0.04029350355,973.333313,-0.03488554433,973.333313,-0.03415510803,
972.666687,-0.04104625061,972.666687,-0.04488316551,972.666687,-0.04034044966,972.666687,-0.03492080048,972.666687,-0.03419113904,
972,-0.04117783532,972,-0.04500253499,972,-0.04042324424,972,-0.03504126519,972,-0.03431525081,
971.333313,-0.04121413827,971.333313,-0.04510044679,971.333313,-0.04057434946,971.333313,-0.03509833291,971.333313,-0.03440484405,
970.666687,-0.0413508527,970.666687,-0.04517338052,970.666687,-0.04060363397,970.666687,-0.03513533995,970.666687,-0.03443966433,
970,-0.0414833799,970,-0.045349475,970,-0.04073337466,970,-0.03528352827,970,-0.03461638838,
969.333313,-0.04153311625,969.333313,-0.0453941077,969.333313,-0.04082782567,969.333313,-0.03536208719,969.333313,-0.03471304104,
968.666687,-0.04179068655,968.666687,-0.04559537768,968.666687,-0.04099551588,968.666687,-0.03551353514,968.666687,-0.03488798067,
968,-0.04191476107,968,-0.04573211819,968,-0.04112160578,968,-0.0356307365,968,-0.03503787518,
967.333313,-0.04207545146,967.333313,-0.04587207362,967.333313,-0.04129648209,967.333313,-0.03577417508,967.333313,-0.03519802913,
966.666687,-0.04229888692,966.666687,-0.04611795768,966.666687,-0.04151970521,966.666687,-0.0359233804,966.666687,-0.03538933769,
966,-0.04249948636,966,-0.04626747221,966,-0.04164921865,966,-0.03611694276,966,-0.03556906059,
965.333313,-0.04275202751,965.333313,-0.04651955143,965.333313,-0.04186210781,965.333313,-0.03633879498,965.333313,-0.03577708453,
964.666687,-0.04295541719,964.666687,-0.04668682814,964.666687,-0.04202206805,964.666687,-0.03649861366,964.666687,-0.03594530746,
964,-0.04316616431,964,-0.04689730704,964,-0.04218037054,964,-0.03666646034,964,-0.0361408554,
963.333313,-0.04341227561,963.333313,-0.04714219272,963.333313,-0.04241201654,963.333313,-0.03688013926,963.333313,-0.03635684028,
962.666687,-0.04354159907,962.666687,-0.04721334577,962.666687,-0.04244793579,962.666687,-0.03698052093,962.666687,-0.03645967692,
962,-0.04368114099,962,-0.04729163274,962,-0.04251380265,962,-0.03707041964,962,-0.03647828847,
961.333313,-0.04362209886,961.333313,-0.0472878255,961.333313,-0.04246652871,961.333313,-0.03697320074,961.333313,-0.03643477708,
960.666687,-0.04360505566,960.666687,-0.04718706012,960.666687,-0.04230048507,960.666687,-0.03691504523,960.666687,-0.03636907786,
960,-0.04344417527,960,-0.04697058722,960,-0.04210392758,960,-0.03676665574,960,-0.03615481406,
959.333313,-0.04335769266,959.333313,-0.04686458781,959.333313,-0.04195758328,959.333313,-0.03661221638,959.333313,-0.03602517396,
