t=0hrs FeCl3 0uM,,t=0hrs FeCl3 20uM,,t=0hrs FeCl3 50uM,,t=0hrs FeCl3 100uM,,t=0hrs FeCl3 5uM repeat,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1263.333374,0.0005571125657,1263.333374,-0.000696963747,1263.333374,-0.0007798648439,1263.333374,0.0002076551027,1263.333374,-0.00177019753,
1262.666626,0.0005785223912,1262.666626,-0.0006726692664,1262.666626,-0.0007653944776,1262.666626,0.0002416609641,1262.666626,-0.001804175088,
1262,0.0005698131863,1262,-0.0006523539196,1262,-0.0007768158102,1262,0.0002274936851,1262,-0.001762978849,
1261.333374,0.0005454750499,1261.333374,-0.0007257535472,1261.333374,-0.0008192941896,1261.333374,0.0001811878028,1261.333374,-0.00179076998,
1260.666626,0.000594386016,1260.666626,-0.000649975962,1260.666626,-0.000776505738,1260.666626,0.0002434998896,1260.666626,-0.0017679804,
1260,0.0006469578366,1260,-0.0006654323661,1260,-0.0007738700369,1260,0.0002014136408,1260,-0.001749108429,
1259.333374,0.0006520908792,1259.333374,-0.0007216186495,1259.333374,-0.0007333512185,1259.333374,0.0002452870249,1259.333374,-0.001749933464,
1258.666626,0.0006470615044,1258.666626,-0.0006760809338,1258.666626,-0.0007646709564,1258.666626,0.0002270793048,1258.666626,-0.001708783559,
1258,0.0005996740074,1258,-0.0006842997973,1258,-0.000796660257,1258,0.0002115139796,1258,-0.001753130346,
1257.333374,0.0006573536666,1257.333374,-0.0007043551886,1257.333374,-0.000783379015,1257.333374,0.0001470830903,1257.333374,-0.001764319488,
1256.666626,0.0006545797223,1256.666626,-0.0006489420775,1256.666626,-0.0007651877822,1256.666626,0.0001821718761,1256.666626,-0.00175436784,
1256,0.0006001924048,1256,-0.0006968086818,1256,-0.0007797098369,1256,0.0001298893185,1256,-0.001801391016,
1255.333374,0.0006087467191,1255.333374,-0.0006519403541,1255.333374,-0.000758314156,1255.333374,0.0001639408874,1255.333374,-0.001769475639,
1254.666626,0.0006138793542,1254.666626,-0.0005959518603,1254.666626,-0.0007223422872,1254.666626,0.0001608334132,1254.666626,-0.001718323678,
1254,0.0005974447122,1254,-0.0006264543626,1254,-0.001181277214,1254,0.0001290089422,1254,-0.001756894519,
1253.333374,0.0005018304801,1253.333374,-0.0005869041197,1253.333374,-0.0005507111782,1253.333374,0.0001370878308,1253.333374,-0.001777828555,
1252.666626,0.0005228487425,1252.666626,-0.0006009667995,1252.666626,-0.0006656908081,1252.666626,9.798944666E-005,1252.666626,-0.00179443066,
1252,0.0005770967691,1252,-0.0005658608861,1252,-0.0005876796204,1252,7.91406128E-005,1252,-0.001774941105,
1251.333374,0.0005291984999,1251.333374,-0.0005745988456,1251.333374,-0.0006995481672,1251.333374,9.532259719E-005,1251.333374,-0.001713527832,
1250.666626,0.0004955070326,1250.666626,-0.0005494702491,1250.666626,-0.0007257018588,1250.666626,2.003620102E-005,1250.666626,-0.001794791548,
1250,0.0005334230955,1250,-0.0005280632176,1250,-0.0006742200349,1250,2.93297926E-005,1250,-0.001795100863,
1249.333374,0.0005454750499,1249.333374,-0.0004978640936,1249.333374,-0.0006614520098,1249.333374,1.216657529E-005,1249.333374,-0.001819487312,
1248.666626,0.0006075283745,1248.666626,-0.0004451657296,1248.666626,-0.0006353461649,1248.666626,2.389340625E-005,1248.666626,-0.001766794478,
1248,0.0005803886452,1248,-0.0004687489127,1248,-0.000704406877,1248,-2.314143967E-005,1248,-0.001766691334,
1247.333374,0.0006180269411,1247.333374,-0.0003900298907,1247.333374,-0.0006655357429,1247.333374,-4.115673801E-005,1247.333374,-0.001746375463,
1246.666626,0.0006867797347,1246.666626,-0.0003985645017,1246.666626,-0.0006267645513,1246.666626,-1.915557505E-006,1246.666626,-0.001745498856,
1246,0.0006003220333,1246,-0.0004058058839,1246,-0.0007208433817,1246,-9.700977535E-005,1246,-0.00179247139,
1245.333374,0.0006894761464,1245.333374,-0.0003515961871,1245.333374,-0.0007016157033,1245.333374,-2.640288585E-005,1245.333374,-0.001741683111,
1244.666626,0.0006710424204,1244.666626,-0.0003431641089,1244.666626,-0.0006936039426,1244.666626,-5.02158764E-005,1244.666626,-0.001750036492,
1244,0.0006401137798,1244,-0.0003630800929,1244,-0.0007342815516,1244,-0.0001221128332,1244,-0.001807165449,
1243.333374,0.0006874020328,1243.333374,-0.0003451816156,1243.333374,-0.0006769596948,1243.333374,-0.000103945611,1243.333374,-0.001760916319,
1242.666626,0.0006848092889,1242.666626,-0.0003373701766,1242.666626,-0.0006504412158,1242.666626,-7.532163727E-005,1242.666626,-0.001790151233,
1242,0.000684913015,1242,-0.0003356630332,1242,-0.0006597978063,1242,-6.885121547E-005,1242,-0.00174493168,
1241.333374,0.0006180010387,1241.333374,-0.0003750292526,1241.333374,-0.0007016157033,1241.333374,-0.0001734531106,1241.333374,-0.001811857102,
1240.666626,0.0006566277589,1240.666626,-0.0003580623888,1240.666626,-0.000673858216,1240.666626,-0.0001523380924,1240.666626,-0.001788243535,
1240,0.0006343845744,1240,-0.0003591486893,1240,-0.0006999616744,1240,-6.1604238E-005,1240,-0.00176633033,
1239.333374,0.0007121111266,1239.333374,-0.0003405258176,1239.333374,-0.0006291943137,1239.333374,-6.486539496E-005,1239.333374,-0.001757255406,
1238.666626,0.0007014806033,1238.666626,-0.0003351974301,1238.666626,-0.0006389132468,1238.666626,-7.35099311E-005,1238.666626,-0.001732607605,
1238,0.0006185453967,1238,-0.0004051851865,1238,-0.000674116658,1238,-0.0001175581565,1238,-0.001826447318,
1237.333374,0.000614734774,1237.333374,-0.0004319772124,1237.333374,-0.0007080250653,1237.333374,-0.0001204048313,1237.333374,-0.001814434887,
1236.666626,0.0006678535137,1236.666626,-0.0004024438385,1236.666626,-0.0006562826457,1236.666626,-9.5042873E-005,1236.666626,-0.00177880819,
1236,0.0006740757381,1236,-0.0004385456559,1236,-0.0007108678692,1236,-8.789985441E-005,1236,-0.001818920253,
1235.333374,0.0006673349999,1235.333374,-0.0004394766293,1235.333374,-0.0007116948254,1235.333374,-8.893507766E-005,1235.333374,-0.00180608267,
1234.666626,0.0006600240013,1234.666626,-0.0004239087575,1234.666626,-0.0006884866743,1234.666626,-7.319934957E-005,1234.666626,-0.00173962058,
1234,0.0006553574349,1234,-0.0004490446299,1234,-0.0006863673916,1234,-3.665298573E-005,1234,-0.001759266364,
1233.333374,0.0006707053399,1233.333374,-0.0004104609834,1233.333374,-0.0006400505081,1233.333374,-3.598000694E-005,1233.333374,-0.001736371894,
1232.666626,0.0006713534822,1232.666626,-0.0004946578993,1232.666626,-0.0006819220143,1232.666626,-2.226187462E-006,1232.666626,-0.001784221968,
1232,0.0005830066511,1232,-0.0004932099255,1232,-0.0007502000662,1232,-4.659449132E-006,1232,-0.001784943743,
1231.333374,0.0006788462051,1231.333374,-0.0004748513747,1231.333374,-0.0007450834964,1231.333374,-2.557458356E-005,1231.333374,-0.001790718408,
1230.666626,0.0006289924495,1230.666626,-0.0004609914322,1230.666626,-0.0007401218754,1230.666626,-2.635111559E-005,1230.666626,-0.001813970855,
1230,0.0006565499934,1230,-0.0005180832813,1230,-0.0007863246719,1230,1.045805675E-005,1230,-0.001796492958,
1229.333374,0.0006746720755,1229.333374,-0.0005050520995,1229.333374,-0.0007346433122,1229.333374,7.313401875E-005,1229.333374,-0.001804587548,
1228.666626,0.0006770832115,1228.666626,-0.0004708175547,1228.666626,-0.0007130387239,1228.666626,0.0001105471529,1228.666626,-0.001773806754,
1228,0.0006801684503,1228,-0.0005121882423,1228,-0.0007318006828,1228,0.0001364145864,1228,-0.001771486481,
1227.333374,0.0006622017245,1227.333374,-0.0004708175547,1227.333374,-0.0007280793507,1227.333374,0.0001459178311,1227.333374,-0.001778447186,
1226.666626,0.000662383216,1226.666626,-0.0005169973592,1226.666626,-0.000752732507,1226.666626,0.000142240795,1226.666626,-0.001809794805,
1226,0.0006539056776,1226,-0.0005328721018,1226,-0.0007768158102,1226,0.0001499833161,1226,-0.001827736152,
1225.333374,0.0006309885648,1225.333374,-0.0005435239291,1225.333374,-0.0008188291104,1225.333374,0.0001897338079,1225.333374,-0.001844490995,
1224.666626,0.0007005730877,1224.666626,-0.0004983295221,1224.666626,-0.0007789863157,1224.666626,0.0002023718698,1224.666626,-0.001801803475,
1224,0.0007117740461,1224,-0.0005218063598,1224,-0.0008007943979,1224,0.0002659043821,1224,-0.001817167387,
1223.333374,0.0006683461252,1223.333374,-0.0005211341777,1223.333374,-0.0008116979734,1223.333374,0.0002893461788,1223.333374,-0.001814280171,
1222.666626,0.0006584944203,1222.666626,-0.0005710829864,1222.666626,-0.0008377415361,1222.666626,0.0002632365213,1222.666626,-0.001857018098,
1222,0.0007770148804,1222,-0.0005071205669,1222,-0.000812059734,1222,0.0003683063842,1222,-0.001813300652,
1221.333374,0.0007277462282,1221.333374,-0.000502673327,1221.333374,-0.0008935438818,1221.333374,0.0002654640703,1221.333374,-0.001776797348,
1220.666626,0.000743122655,1220.666626,-0.0005139981513,1220.666626,-0.0008343311492,1220.666626,0.0003394976957,1220.666626,-0.001789996633,
1220,0.0007160782116,1220,-0.000548694632,1220,-0.0008250816609,1220,0.0003315704816,1220,-0.001818610937,
1219.333374,0.0007805416826,1219.333374,-0.0005280115292,1219.333374,-0.0007981071831,1219.333374,0.0003928677761,1219.333374,-0.001788604539,
1218.666626,0.0007461824571,1218.666626,-0.0005401112721,1218.666626,-0.0007894770824,1218.666626,0.0003794987279,1218.666626,-0.001853151829,
1218,0.0007079107454,1218,-0.0005957450485,1218,-0.0008283370989,1218,0.0002712660935,1218,-0.001859234762,
1217.333374,0.0007986429846,1217.333374,-0.0005357678165,1217.333374,-0.0007405870128,1217.333374,0.0003638502385,1217.333374,-0.001835211529,
1216.666626,0.0008131401264,1216.666626,-0.000544713228,1216.666626,-0.0007410004619,1216.666626,0.0003726071154,1216.666626,-0.001821704209,
1216,0.0007492941222,1216,-0.0005992089864,1216,-0.0007953166496,1216,0.0003153019643,1216,-0.001858461532,
1215.333374,0.000768638798,1215.333374,-0.0006097558071,1215.333374,-0.0007656529197,1215.333374,0.0003334097855,1215.333374,-0.001831551199,
1214.666626,0.0008397237398,1214.666626,-0.0006195268361,1214.666626,-0.0007420341717,1214.666626,0.00037125987,1214.666626,-0.001827942324,
1214,0.0008319689659,1214,-0.0006234559114,1214,-0.000734746689,1214,0.0003732289188,1214,-0.001787934219,
1213.333374,0.0008090424817,1213.333374,-0.000592798111,1213.333374,-0.0007207400049,1213.333374,0.0003750165633,1213.333374,-0.001815311378,
1212.666626,0.0008504354628,1212.666626,-0.0006302282563,1212.666626,-0.000676856318,1212.666626,0.0003455857222,1212.666626,-0.001818507793,
1212,0.0008087053429,1212,-0.0006087218062,1212,-0.0007002201164,1212,0.0003424769384,1212,-0.001786542125,
1211.333374,0.0008473490016,1211.333374,-0.0006291426253,1211.333374,-0.0007320591249,1211.333374,0.0003369071055,1211.333374,-0.001801803475,
1210.666626,0.000826315023,1210.666626,-0.0006299697561,1210.666626,-0.0007204298745,1210.666626,0.000328513619,1210.666626,-0.001814331743,
1210,0.0008141256403,1210,-0.0006573682185,1210,-0.0007420858601,1210,0.0002767833066,1210,-0.001815672265,
1209.333374,0.0008545594173,1209.333374,-0.0006546284421,1209.333374,-0.0006900373846,1209.333374,0.0003314409405,1209.333374,-0.00178386108,
1208.666626,0.0007670310442,1208.666626,-0.0006844031741,1208.666626,-0.000787306577,1208.666626,0.0003334615903,1208.666626,-0.001825828571,
1208,0.0008025848656,1208,-0.000660728314,1208,-0.0007286996115,1208,0.0003389795893,1208,-0.001757255406,
1207.333374,0.00076661614,1207.333374,-0.0006738065276,1207.333374,-0.0007186725852,1207.333374,0.0003495494311,1207.333374,-0.001812939765,
1206.666626,0.0008229953237,1206.666626,-0.0006662594387,1206.666626,-0.0007797098369,1206.666626,0.0003115457948,1206.666626,-0.001755244448,
1206,0.0007674459484,1206,-0.0006201472133,1206,-0.0007531976444,1206,0.0002681319602,1206,-0.001831551199,
1205.333374,0.0007382477634,1205.333374,-0.0006525606732,1205.333374,-0.0007642575074,1205.333374,0.0003002774611,1205.333374,-0.001814125571,
1204.666626,0.0007368734805,1204.666626,-0.0006574715953,1204.666626,-0.0008279237081,1204.666626,0.0002146218176,1204.666626,-0.001856915071,
1204,0.0007663308643,1204,-0.0006670865114,1204,-0.0007504068199,1204,0.000249664241,1204,-0.001774322358,
1203.333374,0.0007087923004,1203.333374,-0.0006622790825,1203.333374,-0.0007879267214,1203.333374,0.0002288145624,1203.333374,-0.001786490553,
1202.666626,0.0007473233854,1202.666626,-0.0006568512763,1202.666626,-0.0007902522339,1202.666626,0.0001639926777,1202.666626,-0.001797988196,
1202,0.0007480235072,1202,-0.0006691542221,1202,-0.000796091801,1202,0.0001630863262,1202,-0.001757306978,
1201.333374,0.0006883353926,1201.333374,-0.0006855403772,1201.333374,-0.0008380516083,1201.333374,9.899922588E-005,1201.333374,-0.001856244868,
1200.666626,0.0007594850031,1200.666626,-0.0006363801076,1200.666626,-0.0007645158912,1200.666626,0.0001549033768,1200.666626,-0.001713424805,
1200,0.0007256459794,1200,-0.0006698262296,1200,-0.0007706141914,1200,0.0001267820917,1200,-0.001777467551,
1199.333374,0.0009299128433,1199.333374,-0.0006635197205,1199.333374,-0.000714485941,1199.333374,-0.0001888747211,1199.333374,-0.00173487654,
1198.666626,0.0009600837948,1198.666626,-0.0006913813413,1198.666626,-0.0007325759507,1198.666626,-0.000248020282,1198.666626,-0.001765556983,
1198,0.001005019876,1198,-0.0006961367326,1198,-0.0007505618269,1198,-0.0002792715677,1198,-0.001765556983,
1197.333374,0.001081489259,1197.333374,-0.000644134474,1197.333374,-0.0007178455708,1197.333374,-0.0002327560214,1197.333374,-0.001731679426,
1196.666626,0.001064673648,1196.666626,-0.0006413946394,1196.666626,-0.0007069396088,1196.666626,-0.0002491586201,1196.666626,-0.001741425367,
1196,0.001144553535,1196,-0.0007303018356,1196,-0.0007377443835,1196,-0.0003026568156,1196,-0.001755708479,
1195.333374,0.001206432935,1195.333374,-0.0006998066092,1195.333374,-0.000753559405,1195.333374,-0.0003020877193,1195.333374,-0.001786335954,
1194.666626,0.00125175796,1194.666626,-0.0006671898882,1194.666626,-0.0007066294784,1194.666626,-0.0002558333217,1194.666626,-0.001736165723,
1194,0.001311186003,1194,-0.0006926735514,1194,-0.0007854978321,1194,-0.0003737877996,1194,-0.001846295316,
1193.333374,0.001417236985,1193.333374,-0.0006638815976,1193.333374,-0.0006542149349,1193.333374,-0.0002081768325,1193.333374,-0.001707391231,
1192.666626,0.001237246208,1192.666626,-0.0007120566443,1192.666626,-0.0007449284312,1192.666626,-0.0003325591097,1192.666626,-0.001799174002,
1192,0.00137319311,1192,-0.0006588673568,1192,-0.0007710276404,1192,-0.0003321452532,1192,-0.00177396147,
1191.333374,0.001433313009,1191.333374,-0.0006511132815,1191.333374,-0.0007477193139,1191.333374,-0.0003111413971,1191.333374,-0.001790821552,
1190.666626,0.001410874189,1190.666626,-0.0006723074475,1190.666626,-0.0007775909617,1190.666626,-0.0003693909384,1190.666626,-0.001816703356,
1190,0.001464428031,1190,-0.0005764084635,1190,-0.0006598494947,1190,-0.0003251095768,1190,-0.001784170396,
1189.333374,0.001398668392,1189.333374,-0.0005892306799,1189.333374,-0.000700168428,1189.333374,-0.0003166770039,1189.333374,-0.001787160872,
1188.666626,0.001357171102,1188.666626,-0.000594297424,1188.666626,-0.0006849717465,1188.666626,-0.0003291447647,1188.666626,-0.001772466232,
1188,0.001246124506,1188,-0.000635708042,1188,-0.0007115914486,1188,-0.0003586313978,1188,-0.001830365392,
1187.333374,0.001196257537,1187.333374,-0.0006384479348,1187.333374,-0.0007213085773,1187.333374,-0.0003371632483,1187.333374,-0.001794739976,
1186.666626,0.001188833849,1186.666626,-0.00061104825,1186.666626,-0.0006891586818,1186.666626,-0.0003596659808,1186.666626,-0.001802267507,
1186,0.001135781175,1186,-0.0005619830335,1186,-0.0006392750656,1186,-0.0003010529908,1186,-0.001774683362,
1185.333374,0.001062182477,1185.333374,-0.0005994674866,1185.333374,-0.0006322443951,1185.333374,-0.0003621489741,1185.333374,-0.001774941105,
1184.666626,0.00101023505,1184.666626,-0.0005943491124,1184.666626,-0.0006231974112,1184.666626,-0.0003317831142,1184.666626,-0.001784892287,
1184,0.0009904125473,1184,-0.0005878864322,1184,-0.0005969858612,1184,-0.0002696998126,1184,-0.001765144407,
1183.333374,0.000947112334,1183.333374,-0.0005730477278,1183.333374,-0.0005637409631,1183.333374,-0.0002423803235,1183.333374,-0.001751841279,
1182.666626,0.0008660496678,1182.666626,-0.0005933667999,1182.666626,-0.0006114618736,1182.666626,-0.0002408797736,1182.666626,-0.001812424161,
1182,0.0008950488991,1182,-0.0005653955159,1182,-0.0005536584067,1182,-0.0001899097115,1182,-0.001772002084,
1181.333374,0.0008276117733,1181.333374,-0.0005920742988,1181.333374,-0.0005884551792,1181.333374,-0.0002552124206,1181.333374,-0.00178582035,
1180.666626,0.0008215429261,1180.666626,-0.0006459438009,1180.666626,-0.0006168385153,1180.666626,-0.0002767881087,1180.666626,-0.001841604128,
1180,0.0008565047174,1180,-0.0005994674866,1180,-0.0005168422358,1180,-0.0001691577345,1180,-0.001725491486,
1179.333374,0.0008102873107,1179.333374,-0.0005545891472,1179.333374,-0.000550245808,1179.333374,-0.0002007769217,1179.333374,-0.001734979684,
1178.666626,0.0008420061204,1178.666626,-0.0005426966236,1178.666626,-0.0004691109352,1178.666626,-0.0001447302202,1178.666626,-0.00173137011,
1178,0.0007418261375,1178,-0.0006290908786,1178,-0.0005399561487,1178,-0.0001678121916,1178,-0.001804535976,
1177.333374,0.000730494794,1177.333374,-0.0006297112559,1177.333374,-0.0005404732074,1177.333374,-0.0001840102486,1177.333374,-0.001789790345,
1176.666626,0.0006948690279,1176.666626,-0.0006345707225,1176.666626,-0.0005227371585,1176.666626,-0.0001686402247,1176.666626,-0.001760710147,
1176,0.0006528167869,1176,-0.0006254721084,1176,-0.0005622932222,1176,-0.0001959643268,1176,-0.001800050493,
1175.333374,0.0006175084854,1175.333374,-0.0006806297461,1175.333374,-0.0005677222507,1175.333374,-0.0001950846054,1175.333374,-0.001825983287,
1174.666626,0.0006313255872,1174.666626,-0.0006382411812,1174.666626,-0.0005150323268,1174.666626,-0.0001560643432,1174.666626,-0.001766949077,
1174,0.0006113129784,1174,-0.0006441861624,1174,-0.0004951233277,1174,-0.0001366564102,1174,-0.001800875412,
