0.0% TFA,,0.017% TFA,,0.017% TFA + triethylamine,,0.05% TFA,,0.05% TFA + triethylamine,,0.25% TFA,,0.25% TFA + triethylamine,,1.0% TFA,,1.0% TFA + triethylamine,,0.1% TFA,,0.1% TFA + triethylamine,,0.5% TFA,,0.5% TFA + triethylamine,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
552,0.4353595376,552,0.3819783926,552,0.3619208038,552,0.3403838277,552,0.3328656554,552,0.2457175553,552,0.2974146307,552,0.1439827532,552,0.2599757314,552,0.3087688684,552,0.322770983,552,0.222252056,552,0.33471632,
551.333313,0.449161917,551.333313,0.394726038,551.333313,0.3744058907,551.333313,0.3518202901,551.333313,0.3443572223,551.333313,0.2529178262,551.333313,0.3074038327,551.333313,0.1458500028,551.333313,0.2685174644,551.333313,0.318743974,551.333313,0.3337742686,551.333313,0.2272352576,551.333313,0.3455504775,
550.666687,0.4627619982,550.666687,0.4073992372,550.666687,0.3867245018,550.666687,0.3631850481,550.666687,0.3558449447,550.666687,0.2601984143,550.666687,0.3173370361,550.666687,0.1477465928,550.666687,0.2769052684,550.666687,0.3286459744,550.666687,0.3446694613,550.666687,0.2323444635,550.666687,0.3563724756,
550,0.4764929116,550,0.4202747047,550,0.3992915452,550,0.374722898,550,0.3674637079,550,0.2675900757,550,0.3275080025,550,0.1497631669,550,0.2854587436,550,0.3387845457,550,0.3557668626,550,0.2375693321,550,0.3672534525,
549.333313,0.4897997975,549.333313,0.4328300059,549.333313,0.4115225971,549.333313,0.3859671056,549.333313,0.3788260221,549.333313,0.274846822,549.333313,0.3373494148,549.333313,0.1517787725,549.333313,0.2939192653,549.333313,0.3487416804,549.333313,0.3665948808,549.333313,0.2427049726,549.333313,0.3780041933,
548.666687,0.5032257438,548.666687,0.445527792,548.666687,0.4239320457,548.666687,0.3974178135,548.666687,0.3902954757,548.666687,0.2822879255,548.666687,0.3473857045,548.666687,0.1538006216,548.666687,0.3024724424,548.666687,0.3588758409,548.666687,0.3776420355,548.666687,0.2480156124,548.666687,0.3888770938,
548,0.5165969133,548,0.4583039582,548,0.436344862,548,0.4088864923,548,0.4018425047,548,0.2897171974,548,0.3575199842,548,0.1558503956,548,0.3110477924,548,0.3690327406,548,0.388674736,548,0.2533382177,548,0.3997340798,
547.333313,0.529818356,547.333313,0.4709462821,547.333313,0.4487400055,547.333313,0.420350194,547.333313,0.4133800566,547.333313,0.2972988784,547.333313,0.3675777018,547.333313,0.1579948962,547.333313,0.3197267056,547.333313,0.3791853786,547.333313,0.399810344,547.333313,0.2587875724,547.333313,0.410617739,
546.666687,0.5429784656,546.666687,0.4837126434,546.666687,0.4611017406,546.666687,0.4318581223,546.666687,0.4249511659,546.666687,0.3048809767,546.666687,0.3778119981,546.666687,0.1602228582,546.666687,0.3283692002,546.666687,0.3893954158,546.666687,0.4109240174,546.666687,0.2643903196,546.666687,0.4215670228,
546,0.5555765629,546,0.4960129857,546,0.4730667472,546,0.4429451823,546,0.4361037612,546,0.3122877777,546,0.3875820637,546,0.1623526663,546,0.3367455304,546,0.3994064033,546,0.4217038453,546,0.2697559595,546,0.432161361,
545.333313,0.5684444904,545.333313,0.5085651875,545.333313,0.4852354527,545.333313,0.4543585479,545.333313,0.4475573897,545.333313,0.3199569285,545.333313,0.3976522386,545.333313,0.1646791995,545.333313,0.3453945518,545.333313,0.4096441269,545.333313,0.432743758,545.333313,0.2753377557,545.333313,0.4430554509,
544.666687,0.5809371471,544.666687,0.5208324194,544.666687,0.4973029196,544.666687,0.4655343592,544.666687,0.4587732852,544.666687,0.327500999,544.666687,0.4075935483,544.666687,0.1670069396,544.666687,0.3539323211,544.666687,0.4196627438,544.666687,0.443603754,544.666687,0.2809073925,544.666687,0.4536802173,
544,0.5934144258,544,0.5331503153,544,0.5092639923,544,0.4767799973,544,0.470051378,544,0.3351206779,544,0.41754511,544,0.1693274528,544,0.3625050783,544,0.4297597706,544,0.454536736,544,0.2865569592,544,0.4644852579,
543.333313,0.6056295633,543.333313,0.5452557206,543.333313,0.5211225152,543.333313,0.4878749549,543.333313,0.4811085165,543.333313,0.342712909,543.333313,0.427431643,543.333313,0.1717124432,543.333313,0.3709544241,543.333313,0.4398031235,543.333313,0.4653649032,543.333313,0.2922514975,543.333313,0.4750675559,
542.666687,0.6176601052,542.666687,0.5572756529,542.666687,0.5328187346,542.666687,0.4988315403,542.666687,0.4921398461,542.666687,0.3503001332,542.666687,0.4372076392,542.666687,0.1741174757,542.666687,0.3794057965,542.666687,0.4497080147,542.666687,0.4760968983,542.666687,0.2980031073,542.666687,0.4856351912,
542,0.6294085383,542,0.5689955354,542,0.5442742705,542,0.5095840693,542,0.5029554367,542,0.3577837348,542,0.4468894303,542,0.1765915006,542,0.3877476752,542,0.459597677,542,0.4866592288,542,0.3036052585,542,0.496029526,
541.333313,0.6411138177,541.333313,0.5808211565,541.333313,0.5558294654,541.333313,0.5204824209,541.333313,0.513887763,541.333313,0.3654027283,541.333313,0.4566321373,541.333313,0.1790195554,541.333313,0.396066308,541.333313,0.4695149064,541.333313,0.4972271621,541.333313,0.3093398809,541.333313,0.5064230561,
540.666687,0.6526822448,540.666687,0.5925786495,540.666687,0.5672388077,540.666687,0.5312398076,540.666687,0.5246581435,540.666687,0.3729832172,540.666687,0.4663363397,540.666687,0.1815851182,540.666687,0.4044401646,540.666687,0.4793796837,540.666687,0.5078078508,540.666687,0.3151001334,540.666687,0.5168952346,
540,0.6639334559,540,0.6040038466,540,0.5784447193,540,0.5417625904,540,0.5352080464,540,0.380405724,540,0.4757911861,540,0.1840837449,540,0.4126131833,540,0.4890085161,540,0.5180854201,540,0.320804894,540,0.5270574093,
539.333313,0.6750659347,539.333313,0.6152912974,539.333313,0.5894812346,539.333313,0.5521849394,539.333313,0.5456389189,539.333313,0.387830317,539.333313,0.4852129817,539.333313,0.1866588295,539.333313,0.4207450449,539.333313,0.4987118542,539.333313,0.5283828378,539.333313,0.3265239894,539.333313,0.537152648,
538.666687,0.6859181523,538.666687,0.6265078783,538.666687,0.6003501415,538.666687,0.5625059605,538.666687,0.5559244156,538.666687,0.3952490985,538.666687,0.4945264161,538.666687,0.1892363578,538.666687,0.4289457798,538.666687,0.5083040595,538.666687,0.5385680795,538.666687,0.3322826624,538.666687,0.5472359657,
538,0.6969076991,538,0.6377671957,538,0.6113824844,538,0.5729243159,538,0.5663204789,538,0.4027295411,538,0.5039111376,538,0.1919620484,538,0.4370925725,538,0.5179167986,538,0.5487980247,538,0.3380963504,538,0.5573747754,
537.333313,0.707539022,537.333313,0.648763299,537.333313,0.6220926642,537.333313,0.5830760598,537.333313,0.5764924288,537.333313,0.4100914598,537.333313,0.5131511688,537.333313,0.1946544498,537.333313,0.4452502429,537.333313,0.5274279714,537.333313,0.558921814,537.333313,0.3438772261,537.333313,0.5672366023,
536.666687,0.7180603147,536.666687,0.6596019864,536.666687,0.6327065825,536.666687,0.5931572318,536.666687,0.5865231156,536.666687,0.4174017906,536.666687,0.5222615004,536.666687,0.197299093,536.666687,0.4532499015,536.666687,0.5367727876,536.666687,0.5688495636,536.666687,0.3496786952,536.666687,0.5771403909,
536,0.7284180522,536,0.6702533364,536,0.6431651711,536,0.6030874252,536,0.5964320302,536,0.4246900678,536,0.5313102603,536,0.2000571787,536,0.4612137377,536,0.5460511446,536,0.5787211061,536,0.3554679751,536,0.5868515968,
535.333313,0.7388133407,535.333313,0.6810248494,535.333313,0.6536675096,535.333313,0.6130859852,535.333313,0.6064416766,535.333313,0.4320649505,535.333313,0.540572226,535.333313,0.2028664351,535.333313,0.4693038166,535.333313,0.5554486513,535.333313,0.5886830091,535.333313,0.361322552,535.333313,0.5966686606,
534.666687,0.7490950227,534.666687,0.691775322,534.666687,0.664134562,534.666687,0.6230276823,534.666687,0.6164252162,534.666687,0.4394217134,534.666687,0.5496689677,534.666687,0.2056831121,534.666687,0.4773325324,534.666687,0.5647845268,534.666687,0.5986787677,534.666687,0.3672405779,534.666687,0.6065336466,
534,0.7593254447,534,0.7022371888,534,0.6743857265,534,0.6328448057,534,0.6261273026,534,0.4466800094,534,0.5586529374,534,0.2084932178,534,0.485281229,534,0.5739946961,534,0.6084919572,534,0.3730341494,534,0.61608845,
533.333313,0.7692679167,533.333313,0.7125675678,533.333313,0.6844668388,533.333313,0.6424338222,533.333313,0.635773778,533.333313,0.4539494514,533.333313,0.5675410628,533.333313,0.2113338262,533.333313,0.4931533337,533.333313,0.5831532478,533.333313,0.6182035208,533.333313,0.3789021373,533.333313,0.6256016493,
532.666687,0.7790002227,532.666687,0.7226866484,532.666687,0.6943942308,532.666687,0.6519848108,532.666687,0.6453052163,532.666687,0.4610482752,532.666687,0.576285243,532.666687,0.2141632587,532.666687,0.5008402467,532.666687,0.5920839906,532.666687,0.6276146173,532.666687,0.3845997155,532.666687,0.6349561214,
532,0.7890418768,532,0.7330234647,532,0.7044261694,532,0.6616714597,532,0.6549605727,532,0.4683731496,532,0.5852147341,532,0.2171588391,532,0.5087868571,532,0.6012874246,532,0.6373890042,532,0.3905489147,532,0.6445492506,
531.333313,0.7986770272,531.333313,0.743008256,531.333313,0.714224875,531.333313,0.6709599495,531.333313,0.664296627,531.333313,0.4753435254,531.333313,0.5938195586,531.333313,0.2199453264,531.333313,0.516382277,531.333313,0.6101207137,531.333313,0.6468626261,531.333313,0.3963031173,531.333313,0.6539403796,
530.666687,0.8083904982,530.666687,0.7530639768,530.666687,0.724046886,530.666687,0.680400908,530.666687,0.67366153,530.666687,0.4824850857,530.666687,0.6025408506,530.666687,0.2228339911,530.666687,0.5241148472,530.666687,0.6190564632,530.666687,0.6563805938,530.666687,0.4022078514,530.666687,0.6633374095,
530,0.8179050684,530,0.7629690766,530,0.7337298989,530,0.6897518039,530,0.682934463,530,0.4895600379,530,0.611120522,530,0.2257897556,530,0.5318142176,530,0.6279507875,530,0.6657208204,530,0.4079251289,530,0.6726275086,
529.333313,0.8273995519,529.333313,0.772824347,529.333313,0.7434053421,529.333313,0.6989582777,529.333313,0.6921988726,529.333313,0.4965985417,529.333313,0.6197338104,529.333313,0.228750512,529.333313,0.5394167304,529.333313,0.6367508173,529.333313,0.6750420928,529.333313,0.4137448967,529.333313,0.6818622351,
528.666687,0.836997807,528.666687,0.7827002406,528.666687,0.753102839,528.666687,0.7082467079,528.666687,0.7014104724,528.666687,0.5036907792,528.666687,0.6283428669,528.666687,0.2317777574,528.666687,0.5470868945,528.666687,0.6456192732,528.666687,0.6844260693,528.666687,0.4196031392,528.666687,0.6911109686,
528,0.8464660048,528,0.7924762368,528,0.7627152801,528,0.7174688578,528,0.7105820775,528,0.5107268095,528,0.6368727684,528,0.2348212451,528,0.5547075868,528,0.6544000506,528,0.6936867833,528,0.4253612757,528,0.7003147006,
527.333313,0.8559244275,527.333313,0.8021882772,527.333313,0.772234261,527.333313,0.7266423702,527.333313,0.7196893692,527.333313,0.5178055167,527.333313,0.6454659104,527.333313,0.2378950715,527.333313,0.5623440146,527.333313,0.6632364392,527.333313,0.7029129863,527.333313,0.4312414527,527.333313,0.7094810605,
526.666687,0.8651052117,526.666687,0.8117648363,526.666687,0.7815375328,526.666687,0.7355130315,526.666687,0.7285786271,526.666687,0.5246918797,526.666687,0.6537812352,526.666687,0.2408995926,526.666687,0.5697350502,526.666687,0.6717095971,526.666687,0.7119313478,526.666687,0.4369139969,526.666687,0.7184038162,
526,0.8742485046,526,0.8211874962,526,0.7908064127,526,0.7445015907,526,0.7375215292,526,0.531561017,526,0.6621502638,526,0.2439564764,526,0.5771585107,526,0.6803127527,526,0.7210001945,526,0.4426753521,526,0.7273873091,
525.333313,0.8833686113,525.333313,0.8306629658,525.333313,0.8001126051,525.333313,0.753341794,525.333313,0.7462908626,525.333313,0.538449645,525.333313,0.6703962088,525.333313,0.2470154911,525.333313,0.5845381618,525.333313,0.688827455,525.333313,0.7299624085,525.333313,0.448359251,525.333313,0.7362232804,
524.666687,0.8926033378,524.666687,0.8402170539,524.666687,0.8093770742,524.666687,0.7623018026,524.666687,0.7552784085,524.666687,0.5453460813,524.666687,0.678783834,524.666687,0.2501785457,524.666687,0.5920774937,524.666687,0.6974418759,524.666687,0.738989234,524.666687,0.4541703463,524.666687,0.7452287674,
524,0.9016626477,524,0.849448204,524,0.8185433149,524,0.7710365057,524,0.7639716268,524,0.5521308184,524,0.6870002747,524,0.2532800138,524,0.5993708372,524,0.7058283687,524,0.7478452921,524,0.4598882198,524,0.7539827228,
523.333313,0.9104961157,523.333313,0.8586015105,523.333313,0.8274943829,523.333313,0.7797003388,523.333313,0.7725636363,523.333313,0.5589148998,523.333313,0.6950919628,523.333313,0.2563120127,523.333313,0.6066311002,523.333313,0.7141436338,523.333313,0.7566061616,523.333313,0.4655153751,523.333313,0.7625976801,
522.666687,0.9194220304,522.666687,0.8677492142,522.666687,0.836465776,522.666687,0.7882986069,522.666687,0.781203568,522.666687,0.5656208992,522.666687,0.7031239867,522.666687,0.2595018744,522.666687,0.613871634,522.666687,0.7224611044,522.666687,0.7653762102,522.666687,0.471152395,522.666687,0.7712606192,
522,0.9282024503,522,0.8769811988,522,0.8455215096,522,0.797029078,522,0.7898259759,522,0.5724688768,522,0.7113481164,522,0.2626276612,522,0.6211395264,522,0.7308838367,522,0.7741852403,522,0.4768884182,522,0.7800176144,
521.333313,0.9370159507,521.333313,0.886049509,521.333313,0.8544027805,521.333313,0.8056069016,521.333313,0.7983846664,521.333313,0.5791791677,521.333313,0.7192937136,521.333313,0.265773356,521.333313,0.6284270883,521.333313,0.739128828,521.333313,0.782938242,521.333313,0.4826118946,521.333313,0.7886536717,
520.666687,0.9455026984,520.666687,0.8949463367,520.666687,0.8631132245,520.666687,0.8139254451,520.666687,0.8066865802,520.666687,0.5857341886,520.666687,0.7271690965,520.666687,0.2688981295,520.666687,0.6354474425,520.666687,0.7472428083,520.666687,0.7913742661,520.666687,0.4881294072,520.666687,0.7969855666,
520,0.9539247155,520,0.903640151,520,0.871678412,520,0.8221862316,520,0.8148465753,520,0.5922305584,520,0.7348440886,520,0.2719991505,520,0.642380774,520,0.7552756667,520,0.7997982502,520,0.4937159419,520,0.8052857518,
519.333313,0.9620431066,519.333313,0.9121848941,519.333313,0.8800583482,519.333313,0.8301858902,519.333313,0.8228930831,519.333313,0.5985759497,519.333313,0.7424021363,519.333313,0.2751119733,519.333313,0.6491373181,519.333313,0.7630565166,519.333313,0.8080993295,519.333313,0.4990898371,519.333313,0.8133981824,
518.666687,0.9703188539,518.666687,0.9207025766,518.666687,0.8885803819,518.666687,0.8383511305,518.666687,0.8310568929,518.666687,0.6050772667,518.666687,0.7500936985,518.666687,0.2782900929,518.666687,0.6561172605,518.666687,0.7710291147,518.666687,0.816403091,518.666687,0.5046823621,518.666687,0.8215985298,
518,0.978308022,518,0.9291926026,518,0.896807611,518,0.8463311791,518,0.8390078545,518,0.6114900112,518,0.757648766,518,0.2814285755,518,0.6629231572,518,0.7788184881,518,0.8245891333,518,0.5101828575,518,0.8297019005,
517.333313,0.9861912131,517.333313,0.9374649525,517.333313,0.9049708843,517.333313,0.8542051315,517.333313,0.8469032049,517.333313,0.6178414226,517.333313,0.7651361227,517.333313,0.2846148014,517.333313,0.6695981622,517.333313,0.7864865661,517.333313,0.8327086568,517.333313,0.5156291127,517.333313,0.8376899958,
516.666687,0.9937805533,516.666687,0.945514977,516.666687,0.9129039645,516.666687,0.8617918491,516.666687,0.8544490933,516.666687,0.6239708662,516.666687,0.7723231316,516.666687,0.2876648307,516.666687,0.6760792136,516.666687,0.7940111756,516.666687,0.8404920697,516.666687,0.5209135413,516.666687,0.845364809,
516,1.001387835,516,0.9535681009,516,0.9209042788,516,0.8694842458,516,0.8622361422,516,0.6301959157,516,0.7796695232,516,0.2908550203,516,0.6826766729,516,0.8015010953,516,0.848408401,516,0.5262946486,516,0.8530973792,
515.333313,1.008736849,515.333313,0.9615070224,515.333313,0.9286463261,515.333313,0.877099216,515.333313,0.8696994781,515.333313,0.6363642216,515.333313,0.7868297696,515.333313,0.2940117121,515.333313,0.6891355515,515.333313,0.8089258671,515.333313,0.8561921716,515.333313,0.531634748,515.333313,0.8607538939,
514.666687,1.015862942,514.666687,0.9693035483,514.666687,0.9362553358,514.666687,0.8843767047,514.666687,0.8770481348,514.666687,0.6424498558,514.666687,0.7939171791,514.666687,0.297210753,514.666687,0.695473671,514.666687,0.8162223697,514.666687,0.8638256788,514.666687,0.5369776487,514.666687,0.8682440519,
514,1.022807717,514,0.9767343402,514,0.9435855746,514,0.8915479779,514,0.8841596842,514,0.6483701468,514,0.8007249236,514,0.3003017604,514,0.7017048597,514,0.8233172894,514,0.871247232,514,0.5421136618,514,0.875500083,
513.333313,1.029396534,513.333313,0.9840572476,513.333313,0.9508211613,513.333313,0.898470521,513.333313,0.8912514448,513.333313,0.6541782022,513.333313,0.8073799014,513.333313,0.3034434319,513.333313,0.7078404427,513.333313,0.8302820325,513.333313,0.8784367442,513.333313,0.5472609401,513.333313,0.8826386333,
512.666687,1.035975814,512.666687,0.9913426042,512.666687,0.957983613,512.666687,0.9055076838,512.666687,0.8980972767,512.666687,0.660048008,512.666687,0.8141167164,512.666687,0.3065831363,512.666687,0.7138527036,512.666687,0.8372702003,512.666687,0.8857200742,512.666687,0.5523975492,512.666687,0.8897488117,
512,1.042208552,512,0.998321116,512,0.9648655653,512,0.9121948481,512,0.9047906995,512,0.6658104658,512,0.8206370473,512,0.309700489,512,0.7197936177,512,0.8440350294,512,0.8927758932,512,0.5574991107,512,0.8966073394,
