imine undoped,,imine 1 min FeCl3 doping,,imine 10 min FeCl3,,imine 30 min FeCl3 doping,,imine polymer 1 hour FeCl3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1060,-0.01556110475,1060,-0.01277407631,1060,-0.01341928169,1060,-0.008113082498,1060,-0.008610517718,
1059.333374,-0.01570723392,1059.333374,-0.01288164407,1059.333374,-0.01358254068,1059.333374,-0.008323400281,1059.333374,-0.008716178127,
1058.666626,-0.01576310582,1058.666626,-0.01285777055,1058.666626,-0.01351253688,1058.666626,-0.008169481531,1058.666626,-0.008698772639,
1058,-0.01562878117,1058,-0.01281273365,1058,-0.01338534709,1058,-0.008220387623,1058,-0.008390893228,
1057.333374,-0.01572730578,1057.333374,-0.01270429417,1057.333374,-0.01336561795,1057.333374,-0.008162013255,1057.333374,-0.00864015799,
1056.666626,-0.0156798698,1056.666626,-0.01300270017,1056.666626,-0.01351298857,1056.666626,-0.008310549892,1056.666626,-0.008640361018,
1056,-0.01568900794,1056,-0.01280076988,1056,-0.01355278492,1056,-0.008415826596,1056,-0.008671267889,
1055.333374,-0.01550890412,1055.333374,-0.01274185162,1055.333374,-0.01340402197,1055.333374,-0.008298665285,1055.333374,-0.008538591675,
1054.666626,-0.01561429817,1054.666626,-0.01276693773,1054.666626,-0.0134520093,1054.666626,-0.008398409002,1054.666626,-0.008611837402,
1054,-0.01541267894,1054,-0.01267286856,1054,-0.01345045306,1054,-0.008182132617,1054,-0.008540773764,
1053.333374,-0.01565490104,1053.333374,-0.01281022001,1053.333374,-0.01351906173,1053.333374,-0.008206975646,1053.333374,-0.008607929572,
1052.666626,-0.01563252695,1052.666626,-0.01272737142,1052.666626,-0.01351971366,1052.666626,-0.008279109374,1052.666626,-0.00869582966,
1052,-0.01573304832,1052,-0.01290280186,1052,-0.01359498501,1052,-0.008220946416,1052,-0.008723992854,
1051.333374,-0.01562568545,1051.333374,-0.01274899021,1051.333374,-0.01355624665,1051.333374,-0.008358443156,1051.333374,-0.008676495403,
1050.666626,-0.01583079994,1050.666626,-0.01287254691,1050.666626,-0.01360762957,1050.666626,-0.00838083867,1050.666626,-0.008681976236,
1050,-0.01554721873,1050,-0.01269333344,1050,-0.0135294497,1050,-0.008353110403,1050,-0.008625084534,
1049.333374,-0.01555256359,1049.333374,-0.01281881519,1049.333374,-0.0136030633,1049.333374,-0.00820423197,1049.333374,-0.008598945104,
1048.666626,-0.01571432315,1048.666626,-0.01282268576,1048.666626,-0.01358073484,1048.666626,-0.008158964105,1048.666626,-0.008592397906,
1048,-0.01567312889,1048,-0.01285606157,1048,-0.01367616281,1048,-0.008282410912,1048,-0.008716735989,
1047.333374,-0.01535311434,1047.333374,-0.0125344675,1047.333374,-0.01330456696,1047.333374,-0.008115419187,1047.333374,-0.0084713744,
1046.666626,-0.01549306791,1046.666626,-0.01270173024,1046.666626,-0.01341310795,1046.666626,-0.008308975957,1046.666626,-0.008513056673,
1046,-0.01549271867,1046,-0.01263334416,1046,-0.01347519737,1046,-0.00817938894,1046,-0.008608487435,
1045.333374,-0.01547048707,1045.333374,-0.01262152661,1045.333374,-0.01333710179,1045.333374,-0.00804793369,1045.333374,-0.00838251505,
1044.666626,-0.01530803554,1044.666626,-0.01265129633,1044.666626,-0.0133118974,1044.666626,-0.00801799912,1044.666626,-0.008403030224,
1044,-0.01557194442,1044,-0.01286505815,1044,-0.01349798311,1044,-0.008314969018,1044,-0.008630921133,
1043.333374,-0.01538919378,1043.333374,-0.01250106748,1043.333374,-0.0133053707,1043.333374,-0.008150631562,1043.333374,-0.008564886637,
1042.666626,-0.01539049298,1042.666626,-0.01278191898,1042.666626,-0.01325997896,1042.666626,-0.00795415882,1042.666626,-0.008328936063,
1042,-0.01541287918,1042,-0.01272068545,1042,-0.01319835987,1042,-0.008201590739,1042,-0.00850620307,
1041.333374,-0.01537815109,1041.333374,-0.01264224481,1041.333374,-0.01327258255,1041.333374,-0.008007681929,1041.333374,-0.008408717811,
1040.666626,-0.01548817195,1040.666626,-0.01262479555,1040.666626,-0.01346967649,1040.666626,-0.008181725629,1040.666626,-0.008587931283,
1040,-0.01544980332,1040,-0.01254326943,1040,-0.01328543667,1040,-0.008191480301,1040,-0.008524478413,
1039.333374,-0.015383997,1039.333374,-0.01238626149,1039.333374,-0.01334262453,1039.333374,-0.00802104827,1039.333374,-0.00842506811,
1038.666626,-0.01549611613,1038.666626,-0.01254357118,1038.666626,-0.01323647704,1038.666626,-0.008050068282,1038.666626,-0.008355091326,
1038,-0.0155567592,1038,-0.0126256505,1038,-0.01341140084,1038,-0.008062061854,1038,-0.008566206321,
1037.333374,-0.01540378481,1037.333374,-0.01240397245,1037.333374,-0.01326444745,1037.333374,-0.008143416606,1037.333374,-0.008443448693,
1036.666626,-0.0153261777,1036.666626,-0.01237926725,1036.666626,-0.01333122794,1036.666626,-0.008002344519,1036.666626,-0.008372103795,
1036,-0.01545554865,1036,-0.0125579061,1036,-0.01338343974,1036,-0.008018913679,1036,-0.00841953326,
1035.333374,-0.01541812532,1035.333374,-0.01255539153,1035.333374,-0.01324837841,1035.333374,-0.008001582697,1035.333374,-0.008363775909,
1034.666626,-0.01535056625,1034.666626,-0.01260709297,1034.666626,-0.01331480965,1034.666626,-0.008199152537,1034.666626,-0.008337113075,
1034,-0.01536555775,1034,-0.0125411069,1034,-0.01332615688,1034,-0.008055760525,1034,-0.008348387666,
1033.333374,-0.01533112582,1033.333374,-0.01261554193,1033.333374,-0.01327855792,1033.333374,-0.008077663369,1033.333374,-0.008393991739,
1032.666626,-0.01528354548,1032.666626,-0.01257138513,1032.666626,-0.01322984882,1032.666626,-0.00800793618,1032.666626,-0.008230395615,
1032,-0.0152726993,1032,-0.01251233555,1032,-0.01319620106,1032,-0.007827923633,1032,-0.008204994723,
1031.333374,-0.0153086856,1031.333374,-0.01249472983,1031.333374,-0.01338700391,1031.333374,-0.007983691059,1031.333374,-0.008337874897,
1030.666626,-0.01536056027,1030.666626,-0.01264299918,1030.666626,-0.01327569596,1030.666626,-0.007957817987,1030.666626,-0.008397292346,
1030,-0.01556105539,1030,-0.01263264008,1030,-0.01333338674,1030,-0.008017033339,1030,-0.008352704346,
1029.333374,-0.01540333498,1029.333374,-0.01267392468,1029.333374,-0.01335402112,1029.333374,-0.008075427264,1029.333374,-0.008420853876,
1028.666626,-0.01516387332,1028.666626,-0.01246142667,1028.666626,-0.01315009408,1028.666626,-0.007965188473,1028.666626,-0.008378604427,
1028,-0.01511167455,1028,-0.01229019649,1028,-0.01308524515,1028,-0.007882784121,1028,-0.008267375641,
1027.333374,-0.01525410544,1027.333374,-0.01235385612,1027.333374,-0.01318510156,1027.333374,-0.007883952931,1027.333374,-0.0083815502,
1026.666626,-0.01515257359,1026.666626,-0.01235702634,1026.666626,-0.01306565292,1026.666626,-0.007787701208,1026.666626,-0.008085031994,
1026,-0.01523516048,1026,-0.01255161874,1026,-0.01306228712,1026,-0.00786127802,1026,-0.008156220429,
1025.333374,-0.01519666892,1025.333374,-0.01239687763,1025.333374,-0.01311021112,1025.333374,-0.007866819389,1025.333374,-0.008225619793,
1024.666626,-0.01519916859,1024.666626,-0.01248783804,1024.666626,-0.01318364497,1024.666626,-0.007839414291,1024.666626,-0.008306283504,
1024,-0.01527299918,1024,-0.01256132592,1024,-0.01324375905,1024,-0.008029027842,1024,-0.008423036896,
1023.333313,-0.01535876188,1023.333313,-0.01244930271,1023.333313,-0.01306987274,1023.333313,-0.008130714297,1023.333313,-0.008309585042,
1022.666687,-0.01538594626,1022.666687,-0.01249814965,1022.666687,-0.01322819106,1022.666687,-0.008155814372,1022.666687,-0.008442129008,
1022,-0.01514077466,1022,-0.01244291384,1022,-0.0130950911,1022,-0.007935756817,1022,-0.008209312335,
1021.333313,-0.01531443279,1021.333313,-0.01241242513,1021.333313,-0.01322367135,1021.333313,-0.008023031056,1021.333313,-0.008463098668,
1020.666687,-0.01517397165,1020.666687,-0.01249347162,1020.666687,-0.01328649092,1020.666687,-0.00795812346,1020.666687,-0.008394143544,
1020,-0.01524720713,1020,-0.01243843604,1020,-0.01321488339,1020,-0.007936366834,1020,-0.008311972022,
1019.333313,-0.01524580736,1019.333313,-0.01236542966,1019.333313,-0.0131853018,1019.333313,-0.007994720712,1019.333313,-0.008172174916,
1018.666687,-0.01525880396,1018.666687,-0.01247802842,1018.666687,-0.01331320312,1018.666687,-0.007976981811,1018.666687,-0.008256505243,
1018,-0.01529903989,1018,-0.0123446472,1018,-0.01309348363,1018,-0.007877598517,1018,-0.008214392699,
1017.333313,-0.01514992397,1017.333313,-0.01230625063,1017.333313,-0.01303787064,1017.333313,-0.0079096267,1017.333313,-0.008219777606,
1016.666687,-0.01508797333,1016.666687,-0.01216919255,1016.666687,-0.01311297435,1016.666687,-0.007907949388,1016.666687,-0.00816922728,
1016,-0.01519911829,1016,-0.01228088606,1016,-0.01308484282,1016,-0.007812974043,1016,-0.008174562827,
1015.333313,-0.01514242403,1015.333313,-0.0122717265,1015.333313,-0.01305575576,1015.333313,-0.007854464464,1015.333313,-0.008125124499,
1014.666687,-0.01511302497,1014.666687,-0.01232849434,1014.666687,-0.01301988401,1014.666687,-0.007878208533,1014.666687,-0.008075732738,
1014,-0.01504606754,1014,-0.01220332272,1014,-0.01313130837,1014,-0.007632880937,1014,-0.00798719842,
1013.333313,-0.01519511919,1013.333313,-0.01226327103,1013.333313,-0.01300792582,1013.333313,-0.007836668752,1013.333313,-0.008201489225,
1012.666687,-0.01520236768,1012.666687,-0.01242877636,1012.666687,-0.01326007862,1012.666687,-0.007736694068,1012.666687,-0.008271845989,
1012,-0.01519656833,1012,-0.01226271689,1012,-0.0130278226,1012,-0.007691326551,1012,-0.008299782872,
1011.333313,-0.01514037419,1011.333313,-0.01236074977,1011.333313,-0.01288320217,1011.333313,-0.007791667711,1011.333313,-0.008255490102,
1010.666687,-0.01507502235,1010.666687,-0.01221132651,1010.666687,-0.01285490487,1010.666687,-0.00777671719,1010.666687,-0.00808330439,
1010,-0.01510547474,1010,-0.01222360879,1010,-0.01294320635,1010,-0.007786786184,1010,-0.00823527202,
1009.333313,-0.01507897209,1009.333313,-0.01218585577,1009.333313,-0.01300496142,1009.333313,-0.007733642589,1009.333313,-0.008190210909,
1008.666687,-0.01504526753,1008.666687,-0.01229724288,1008.666687,-0.01294516679,1008.666687,-0.007808550261,1008.666687,-0.00813904684,
1008,-0.01493868511,1008,-0.01222179644,1008,-0.01283057779,1008,-0.007664927747,1008,-0.008056065068,
1007.333313,-0.01525785401,1007.333313,-0.01238485239,1007.333313,-0.01300430857,1007.333313,-0.007802702487,1007.333313,-0.00806079153,
1006.666687,-0.01508407295,1006.666687,-0.01230051368,1006.666687,-0.01308830921,1006.666687,-0.007827465422,1006.666687,-0.008095500059,
1006,-0.01523805968,1006,-0.01237448677,1006,-0.01303666458,1006,-0.007838092744,1006,-0.008226635866,
1005.333313,-0.01525140647,1005.333313,-0.01217110641,1005.333313,-0.01291692443,1005.333313,-0.007814245299,1005.333313,-0.008012712933,
1004.666687,-0.01499040425,1004.666687,-0.01229054946,1004.666687,-0.0128480196,1004.666687,-0.007854108699,1004.666687,-0.008188686334,
1004,-0.01524660736,1004,-0.01222582348,1004,-0.01302445587,1004,-0.007686850615,1004,-0.008150479756,
1003.333313,-0.01501156017,1003.333313,-0.01219355781,1003.333313,-0.01280735433,1003.333313,-0.007687918376,1003.333313,-0.008102055639,
1002.666687,-0.01511337422,1002.666687,-0.01230162103,1002.666687,-0.01294803061,1002.666687,-0.007740406785,1002.666687,-0.008074106649,
1002,-0.01500510797,1002,-0.01214719284,1002,-0.01282997429,1002,-0.007678661495,1002,-0.007977642119,
1001.333313,-0.01509422343,1001.333313,-0.01230886765,1001.333313,-0.01302963123,1001.333313,-0.007618382573,1001.333313,-0.008108763024,
1000.666687,-0.01503676549,1000.666687,-0.012184144,1000.666687,-0.01293506566,1000.666687,-0.007717519999,1000.666687,-0.008140774444,
1000,-0.01491167303,1000,-0.01210485213,1000,-0.01282238495,1000,-0.007526244037,1000,-0.008089910261,
999.333313,-0.01506867167,999.333313,-0.01230645273,999.333313,-0.01300054044,999.333313,-0.007823194377,999.333313,-0.008160387166,
998.666687,-0.01499345526,998.666687,-0.01201683283,998.666687,-0.0128673194,998.666687,-0.007501667365,998.666687,-0.008078577928,
998,-0.01513412502,998,-0.01233921293,998,-0.01289953571,998,-0.007646055892,998,-0.00815505255,
997.333313,-0.0149953058,997.333313,-0.01210636273,997.333313,-0.01273446064,997.333313,-0.007478564512,997.333313,-0.007865192369,
996.666687,-0.01499435492,996.666687,-0.01225632522,996.666687,-0.01297205035,996.666687,-0.007615533657,996.666687,-0.008025064133,
996,-0.01482842397,996,-0.01225642581,996,-0.01298420969,996,-0.007668997161,996,-0.00803177245,
995.333313,-0.01506752148,995.333313,-0.01226392481,995.333313,-0.01291114464,995.333313,-0.007648802828,995.333313,-0.008168618195,
994.666687,-0.01508567296,994.666687,-0.01230136957,994.666687,-0.01291149668,994.666687,-0.007624283433,994.666687,-0.008024605922,
994,-0.01497304812,994,-0.0121912919,994,-0.01282927115,994,-0.007491744589,994,-0.00804488454,
993.333313,-0.01491622534,993.333313,-0.01225250028,993.333313,-0.01285741851,993.333313,-0.007663198281,993.333313,-0.008024860173,
992.666687,-0.0148120122,992.666687,-0.01221172977,992.666687,-0.01276764181,992.666687,-0.0075732572,992.666687,-0.00796671398,
992,-0.01504006702,992,-0.01234847214,992,-0.01294597052,992,-0.007667471189,992,-0.008056370541,
991.333313,-0.01494983956,991.333313,-0.01208184194,991.333313,-0.01276809443,991.333313,-0.007450829726,991.333313,-0.007862955332,
990.666687,-0.01491907611,990.666687,-0.01218187902,990.666687,-0.0129133556,990.666687,-0.00750222709,990.666687,-0.007984453812,
990,-0.01501251012,990,-0.01213264372,990,-0.0129966205,990,-0.007617721334,990,-0.008044681512,
989.333313,-0.01491857599,989.333313,-0.01217659283,989.333313,-0.01277287025,989.333313,-0.007616653107,989.333313,-0.008033042774,
988.666687,-0.01507562213,988.666687,-0.01232376415,988.666687,-0.01304636151,988.666687,-0.007623673417,988.666687,-0.008193868212,
988,-0.01489896607,988,-0.01209891029,988,-0.01274728123,988,-0.007602968253,988,-0.007952633314,
987.333313,-0.01488265768,987.333313,-0.01219194662,987.333313,-0.01282258518,987.333313,-0.007658416871,987.333313,-0.007993704639,
986.666687,-0.01512047462,986.666687,-0.0122508388,986.666687,-0.01282173116,986.666687,-0.007683238946,986.666687,-0.008089249954,
986,-0.01474736072,986,-0.01198878232,986,-0.01266738772,986,-0.007517085411,986,-0.007829804905,
985.333313,-0.01505832002,985.333313,-0.01235365495,985.333313,-0.01285204012,985.333313,-0.007706025615,985.333313,-0.008110896684,
984.666687,-0.01488901116,984.666687,-0.01227831934,984.666687,-0.01305645891,984.666687,-0.007843889296,984.666687,-0.00824096147,
984,-0.0147831412,984,-0.01217654254,984,-0.01276015118,984,-0.007516983431,984,-0.007986435667,
983.333313,-0.01489531435,983.333313,-0.01211059187,983.333313,-0.01286224369,983.333313,-0.007618128322,983.333313,-0.008021201007,
982.666687,-0.01479565073,982.666687,-0.01212861575,982.666687,-0.01280730497,982.666687,-0.00761538092,982.666687,-0.007973017171,
982,-0.01496779639,982,-0.01237302739,982,-0.0129066715,982,-0.007647938095,982,-0.008020590991,
981.333313,-0.01496564597,981.333313,-0.01218932867,981.333313,-0.01286138874,981.333313,-0.007607546635,981.333313,-0.007759070955,
980.666687,-0.01480815932,980.666687,-0.01210319065,980.666687,-0.01283228677,980.666687,-0.007568067405,980.666687,-0.007866463624,
980,-0.01500735898,980,-0.01216717903,980,-0.01301159337,980,-0.007606325671,980,-0.00801423844,
979.333313,-0.01499010436,979.333313,-0.01226110663,979.333313,-0.01285219099,979.333313,-0.007570357062,979.333313,-0.007964985445,
978.666687,-0.01478919573,978.666687,-0.01198288985,978.666687,-0.01271656249,978.666687,-0.007595693227,978.666687,-0.007920810953,
978,-0.01491167303,978,-0.01213717461,978,-0.01262278389,978,-0.007661214564,978,-0.007997160777,
977.333313,-0.01479650103,977.333313,-0.01206925418,977.333313,-0.01279508974,977.333313,-0.007589181419,977.333313,-0.007915829308,
976.666687,-0.01461322419,976.666687,-0.01203783229,976.666687,-0.01272742171,976.666687,-0.007428284269,976.666687,-0.007819431834,
976,-0.0146611277,976,-0.01195670012,976,-0.01265270449,976,-0.007405635901,976,-0.007994822226,
975.333313,-0.01476852875,975.333313,-0.01199442241,975.333313,-0.01281047147,975.333313,-0.007491591852,975.333313,-0.008154391311,
974.666687,-0.01473620161,974.666687,-0.0119326748,974.666687,-0.01279684901,974.666687,-0.007638120558,974.666687,-0.008055201732,
974,-0.01474440843,974,-0.01203229278,974,-0.01275522448,974,-0.007566337939,974,-0.008039090782,
973.333313,-0.01464971527,973.333313,-0.01198097598,973.333313,-0.01258255076,973.333313,-0.007472305559,973.333313,-0.007798481733,
972.666687,-0.01465371996,972.666687,-0.01204659417,972.666687,-0.01261000987,972.666687,-0.007479582448,972.666687,-0.007790396456,
972,-0.01471863501,972,-0.0120928688,972,-0.01257596258,972,-0.007549395319,972,-0.007835143246,
971.333313,-0.01468149945,971.333313,-0.01206950564,971.333313,-0.01266261097,971.333313,-0.007521206979,971.333313,-0.007825736888,
970.666687,-0.01460010838,970.666687,-0.01205042098,970.666687,-0.01263103075,970.666687,-0.007529398892,970.666687,-0.007892392576,
970,-0.01459960826,970,-0.01191333309,970,-0.01265104488,970,-0.007284179796,970,-0.00788761396,
969.333313,-0.0144977225,969.333313,-0.01197724883,969.333313,-0.01256776415,969.333313,-0.007445231546,969.333313,-0.007938247174,
968.666687,-0.0147151323,968.666687,-0.01182935666,968.666687,-0.01259125117,968.666687,-0.007383699063,968.666687,-0.007863056846,
968,-0.01478454191,968,-0.01208803523,968,-0.01262419205,968,-0.007626827341,968,-0.008103325963,
967.333313,-0.01469846629,967.333313,-0.01194884349,967.333313,-0.01245211996,967.333313,-0.007511844393,967.333313,-0.007824567147,
966.666687,-0.014761623,966.666687,-0.01203536522,966.666687,-0.01265059225,966.666687,-0.007408231962,966.666687,-0.007821110077,
966,-0.014697765,966,-0.01196254231,966,-0.01263988111,966,-0.007220841944,966,-0.007684866898,
965.333313,-0.01462163404,965.333313,-0.01197332051,965.333313,-0.01256338879,965.333313,-0.007414288353,965.333313,-0.007749459241,
964.666687,-0.0145510966,964.666687,-0.01167838927,964.666687,-0.01250282861,964.666687,-0.007296194322,964.666687,-0.00776446145,
964,-0.01448735781,964,-0.01183273178,964,-0.01242817286,964,-0.007312739734,964,-0.00774910301,
963.333313,-0.0145815853,963.333313,-0.01189378835,963.333313,-0.01255076379,963.333313,-0.007355296519,963.333313,-0.00776685169,
962.666687,-0.0144917639,962.666687,-0.01194370538,962.666687,-0.01266396791,962.666687,-0.007289474364,962.666687,-0.007836312987,
962,-0.014694212,962,-0.01188341156,962,-0.01261237357,962,-0.007456834894,962,-0.007729828358,
961.333313,-0.01443863381,961.333313,-0.01185605768,961.333313,-0.01249774732,961.333313,-0.007243092638,961.333313,-0.007735219318,
960.666687,-0.01466448139,960.666687,-0.01192219835,960.666687,-0.01255503949,960.666687,-0.007466249634,960.666687,-0.007837431505,
960,-0.01440618094,960,-0.01180577744,960,-0.01244220883,960,-0.007383902557,960,-0.007831889205,
959.333313,-0.01445385721,959.333313,-0.01184195094,959.333313,-0.01258043852,959.333313,-0.007328164298,959.333313,-0.008019829169,
958.666687,-0.0143973669,958.666687,-0.01171089523,958.666687,-0.01244210824,958.666687,-0.007307292428,958.666687,-0.007730896119,
958,-0.01439982094,958,-0.01180144493,958,-0.01254306827,958,-0.007334731054,958,-0.007784802932,
957.333313,-0.01438980363,957.333313,-0.01187273208,957.333313,-0.01244668663,957.333313,-0.007432661485,957.333313,-0.007774072699,
956.666687,-0.01424368192,956.666687,-0.01172006689,956.666687,-0.01225421112,956.666687,-0.007227868773,956.666687,-0.007752713747,
956,-0.01433310471,956,-0.01185610797,956,-0.01244558021,956,-0.007325720973,956,-0.007755103987,
955.333313,-0.01455274876,955.333313,-0.01191061269,955.333313,-0.01259592827,955.333313,-0.007591369096,955.333313,-0.007909880951,
954.666687,-0.01453797892,954.666687,-0.01182900369,954.666687,-0.01237599645,954.666687,-0.007340177894,954.666687,-0.00782441441,
954,-0.01446041744,954,-0.01163348183,954,-0.01225823816,954,-0.007329946384,954,-0.007687511854,
953.333313,-0.0144861564,953.333313,-0.01177962776,953.333313,-0.01246746443,953.333313,-0.007479328196,953.333313,-0.007775496691,
952.666687,-0.01440723334,952.666687,-0.01185822394,952.666687,-0.01245735213,952.666687,-0.007567813154,952.666687,-0.007871090434,
952,-0.01447003242,952,-0.01188013703,952,-0.01240442507,952,-0.007354023866,952,-0.007653838489,
951.333313,-0.01453557611,951.333313,-0.01177856978,951.333313,-0.01230891794,951.333313,-0.007131063845,951.333313,-0.007645089179,
950.666687,-0.01449016202,950.666687,-0.01184114534,950.666687,-0.01250227448,950.666687,-0.007345930208,950.666687,-0.007775038946,
950,-0.01440462843,950,-0.01167385373,950,-0.01236890163,950,-0.007367003709,950,-0.007770156953,
949.333313,-0.01425194927,949.333313,-0.01173760276,949.333313,-0.01249633916,949.333313,-0.007392708212,949.333313,-0.007705872878,
948.666687,-0.01449141372,948.666687,-0.01179086417,948.666687,-0.01251389459,948.666687,-0.007339261938,948.666687,-0.007778751198,
948,-0.01436005253,948,-0.01174561493,948,-0.01235093735,948,-0.007356619928,948,-0.007755460218,
947.333313,-0.01442526188,947.333313,-0.01159598026,947.333313,-0.01227570232,947.333313,-0.007313095964,947.333313,-0.007767309435,
946.666687,-0.01428265963,946.666687,-0.01155045908,946.666687,-0.01224137656,946.666687,-0.007197062485,946.666687,-0.007657755632,
946,-0.01450478286,946,-0.01156760007,946,-0.01227892376,946,-0.007258774713,946,-0.007631456479,
945.333313,-0.01435639616,945.333313,-0.01156886015,945.333313,-0.01228018198,945.333313,-0.007318696007,945.333313,-0.007715790998,
944.666687,-0.0141488295,944.666687,-0.01152323559,944.666687,-0.01212906931,944.666687,-0.00722018024,944.666687,-0.007501921616,
944,-0.01427965332,944,-0.0115081612,944,-0.01229382027,944,-0.007166203111,944,-0.007563794032,
943.333313,-0.01417548861,943.333313,-0.01150271576,943.333313,-0.01219174545,943.333313,-0.007079571951,943.333313,-0.007506094407,
