imine undoped,,imine 5 sec TFA,,imine 10 sec TFA,,imine 30 sec TFA,,imine 1 min TFA,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
553.999939,0.04005353153,553.999939,0.06370893866,553.999939,0.07592178881,553.999939,0.07347667217,553.999939,0.09185447544,
553.333313,0.0413069725,553.333313,0.06469302624,553.333313,0.0769688338,553.333313,0.07438284904,553.333313,0.09246049821,
552.666626,0.04257683456,552.666626,0.06580860913,552.666626,0.07798393071,552.666626,0.0752690956,552.666626,0.09314296395,
551.999939,0.04372229055,551.999939,0.06665351987,551.999939,0.07893577218,551.999939,0.07621077448,551.999939,0.09371317178,
551.333313,0.04487565905,551.333313,0.06765677035,551.333313,0.0800421536,551.333313,0.07726553828,551.333313,0.0943499729,
550.666626,0.04607924074,550.666626,0.06850631535,550.666626,0.08092996478,550.666626,0.07798293978,550.666626,0.09486518055,
549.999939,0.04746253043,549.999939,0.06944175065,549.999939,0.08208112419,549.999939,0.07888572663,549.999939,0.09551802278,
549.333313,0.04883132502,549.333313,0.07046864182,549.333313,0.08309515566,549.333313,0.07992318273,549.333313,0.09610699117,
548.666626,0.0499605462,548.666626,0.07155632228,548.666626,0.08414599299,548.666626,0.08085969836,548.666626,0.09664879739,
547.999939,0.05124341697,547.999939,0.07244883478,547.999939,0.0849141404,547.999939,0.0817694664,547.999939,0.09706619382,
547.333313,0.05239216238,547.333313,0.07326475531,547.333313,0.08589591831,547.333313,0.0825650394,547.333313,0.09771165997,
546.666626,0.05368380249,546.666626,0.07433219254,546.666626,0.08706428856,546.666626,0.08360184729,546.666626,0.09834720939,
545.999939,0.05501355231,545.999939,0.07533932477,545.999939,0.0879265815,545.999939,0.08447819948,545.999939,0.09890378267,
545.333313,0.05639412999,545.333313,0.07650093734,545.333313,0.08920393139,545.333313,0.08556107432,545.333313,0.09977521002,
544.666626,0.05763315409,544.666626,0.07729386538,544.666626,0.09013817459,544.666626,0.08638545871,544.666626,0.1002844721,
543.999939,0.05874159932,543.999939,0.07837150991,543.999939,0.09120663255,543.999939,0.08727099001,543.999939,0.1008509174,
543.333313,0.05971673876,543.333313,0.07917454839,543.333313,0.09197819978,543.333313,0.08796145022,543.333313,0.1012865901,
542.666626,0.06100309268,542.666626,0.08013703674,542.666626,0.09305565804,542.666626,0.08884836733,542.666626,0.1018462256,
541.999939,0.06210289523,541.999939,0.08096798509,541.999939,0.09364598244,541.999939,0.08971150219,541.999939,0.1022365391,
541.333313,0.06342758983,541.333313,0.08201671392,541.333313,0.09495510161,541.333313,0.09082360566,541.333313,0.1029372141,
540.666626,0.06443835795,540.666626,0.0828127414,540.666626,0.09583296627,540.666626,0.09140531719,540.666626,0.1034574285,
539.999939,0.06545235962,539.999939,0.08349416405,539.999939,0.09658257663,539.999939,0.09209933877,539.999939,0.1037285849,
539.333313,0.0666475445,539.333313,0.08453851193,539.333313,0.09757491201,539.333313,0.09304878861,539.333313,0.1043537855,
538.666626,0.06775851548,538.666626,0.085467875,538.666626,0.09859596193,538.666626,0.09409164637,538.666626,0.1048379019,
537.999939,0.06895730644,537.999939,0.08629387617,537.999939,0.09958773851,537.999939,0.09484697878,537.999939,0.1053853706,
537.333313,0.06987284869,537.333313,0.08721067756,537.333313,0.10032814,537.333313,0.09572646767,537.333313,0.105878368,
536.666626,0.07094864547,536.666626,0.08806280047,536.666626,0.1012969464,536.666626,0.09648251534,536.666626,0.1063899174,
535.999939,0.07212138921,535.999939,0.08894378692,535.999939,0.1022639275,535.999939,0.09733457863,535.999939,0.1069635227,
535.333313,0.07316575944,535.333313,0.08977821469,535.333313,0.1031606421,535.333313,0.0980437696,535.333313,0.1073760688,
534.666626,0.07421468198,534.666626,0.09072802216,534.666626,0.1040213183,534.666626,0.09887511283,534.666626,0.107950449,
533.999939,0.07530016452,533.999939,0.09161393344,533.999939,0.10484083,533.999939,0.09974645078,533.999939,0.1084120795,
533.333313,0.07634018362,533.333313,0.09228796512,533.333313,0.1058871523,533.333313,0.1006081775,533.333313,0.1088720337,
532.666626,0.07729195058,532.666626,0.09313979,532.666626,0.1066936851,532.666626,0.1012265161,532.666626,0.1092626974,
531.999939,0.07850106806,531.999939,0.09431661665,531.999939,0.1076868996,531.999939,0.1023109406,531.999939,0.1100418046,
531.333313,0.07949323952,531.333313,0.09498683363,531.333313,0.108616069,531.333313,0.1029083133,531.333313,0.1104412973,
530.666626,0.08056879789,530.666626,0.09597168118,530.666626,0.1095130146,530.666626,0.1039230153,530.666626,0.1110433489,
529.999939,0.08159212768,529.999939,0.0968067348,529.999939,0.1103315502,529.999939,0.1047098264,529.999939,0.1115247086,
529.333313,0.08244324476,529.333313,0.09757526964,529.333313,0.1112357378,529.333313,0.10544236,529.333313,0.1117943153,
528.666626,0.08351245522,528.666626,0.09856107086,528.666626,0.112158291,528.666626,0.1062617153,528.666626,0.112393491,
527.999939,0.08447735012,527.999939,0.09923697263,527.999939,0.1128947809,527.999939,0.1069951802,527.999939,0.1127290055,
527.333313,0.08548904955,527.333313,0.1001980305,527.333313,0.1137259379,527.333313,0.1077835634,527.333313,0.1132830977,
526.666626,0.0864636898,526.666626,0.1010280624,526.666626,0.1147151962,526.666626,0.1085367277,526.666626,0.113753356,
525.999939,0.08745167404,525.999939,0.1019300446,525.999939,0.1155783609,525.999939,0.1095228791,525.999939,0.1143154576,
525.333313,0.08859691024,525.333313,0.1027577817,525.333313,0.1164960116,525.333313,0.1102821305,525.333313,0.1147137135,
524.666626,0.08944546431,524.666626,0.1035078913,524.666626,0.1171725318,524.666626,0.1109196171,524.666626,0.1150190756,
523.999939,0.0905712992,523.999939,0.1044444814,523.999939,0.1181298122,523.999939,0.1117844731,523.999939,0.1155543476,
523.333313,0.09163365513,523.333313,0.1052413061,523.333313,0.1190579236,523.333313,0.1126166359,523.333313,0.1161527783,
522.666626,0.09268426895,522.666626,0.1061983109,522.666626,0.1198380366,522.666626,0.1134621203,522.666626,0.1167058051,
521.999939,0.09367472678,521.999939,0.1070056781,521.999939,0.1207881942,521.999939,0.1141967848,521.999939,0.1171719506,
521.333313,0.094643116,521.333313,0.1077752039,521.333313,0.1216499656,521.333313,0.1147919297,521.333313,0.1176195964,
520.666626,0.09569935501,520.666626,0.1085115373,520.666626,0.12229909,520.666626,0.1156557575,520.666626,0.1179206967,
519.999939,0.09667354077,519.999939,0.1093343422,519.999939,0.1231949702,519.999939,0.1163818911,519.999939,0.1184586734,
519.333313,0.09746198356,519.333313,0.1100876331,519.333313,0.1238579452,519.333313,0.1171186268,519.333313,0.1186508015,
518.666626,0.09851401299,518.666626,0.1108611375,518.666626,0.1245657578,518.666626,0.1177527606,518.666626,0.1191150621,
517.999939,0.09963869303,517.999939,0.1117768735,517.999939,0.1255996823,517.999939,0.1185570881,517.999939,0.1195406541,
517.333313,0.1005460173,517.333313,0.1123696491,517.333313,0.1260866225,517.333313,0.1190946624,517.333313,0.1197901815,
516.666626,0.1016178504,516.666626,0.1133512408,516.666626,0.1270555258,516.666626,0.119828552,516.666626,0.1204042807,
515.999939,0.1025038883,515.999939,0.1139662936,515.999939,0.1275902241,515.999939,0.1205019802,515.999939,0.1206101254,
515.333313,0.1035016179,515.333313,0.1146812439,515.333313,0.128406316,515.333313,0.1211769357,515.333313,0.1210110486,
514.666626,0.1045569628,514.666626,0.1157070398,514.666626,0.1293252558,514.666626,0.1221679598,514.666626,0.1215628982,
513.999939,0.1056004539,513.999939,0.1165058985,513.999939,0.1300243437,513.999939,0.1227605715,513.999939,0.1218691766,
513.333313,0.1065859422,513.333313,0.1171998531,513.333313,0.1308044791,513.333313,0.1233424768,513.333313,0.1222662926,
512.666626,0.1076911762,512.666626,0.1178920045,512.666626,0.131520316,512.666626,0.1240568161,512.666626,0.1227096468,
511.9999695,0.1085112989,511.9999695,0.118671827,511.9999695,0.132151559,511.9999695,0.1244742125,511.9999695,0.1229521409,
511.333313,0.1094299182,511.333313,0.1191599518,511.333313,0.1327013522,511.333313,0.1251964718,511.333313,0.1232615635,
510.666626,0.1103961021,510.666626,0.1199406907,510.666626,0.1333933026,510.666626,0.1256810874,510.666626,0.1235190257,
509.9999695,0.1114726737,509.9999695,0.1206356138,509.9999695,0.1340890229,509.9999695,0.1265863031,509.9999695,0.1238667965,
509.333313,0.1123884246,509.333313,0.1214431226,509.333313,0.1348098069,509.333313,0.1270427555,509.333313,0.1242916211,
508.666626,0.1134203076,508.666626,0.1221285239,508.666626,0.1355120838,508.666626,0.1276813447,508.666626,0.1244421452,
507.9999695,0.1142734289,507.9999695,0.1228254139,507.9999695,0.1361336857,507.9999695,0.1281875372,507.9999695,0.1248641908,
507.333313,0.1151889339,507.333313,0.1234538034,507.333313,0.1367707253,507.333313,0.1287139058,507.333313,0.1251310557,
506.666626,0.1162647456,506.666626,0.1240693927,506.666626,0.1374157965,506.666626,0.1292599887,506.666626,0.1254651546,
505.9999695,0.1171774119,505.9999695,0.1248136759,505.9999695,0.1381525844,505.9999695,0.1299400181,505.9999695,0.1258482188,
505.333313,0.1180244982,505.333313,0.1254092157,505.333313,0.1385532618,505.333313,0.1305065155,505.333313,0.1260923296,
504.666626,0.1189401224,504.666626,0.1260476857,504.666626,0.1390898228,504.666626,0.1309150159,504.666626,0.1262902915,
503.9999695,0.1199598983,503.9999695,0.1269346327,503.9999695,0.1398780793,503.9999695,0.1315138638,503.9999695,0.1266264915,
503.333313,0.1207506955,503.333313,0.127429679,503.333313,0.1403283477,503.333313,0.1320551336,503.333313,0.1269540489,
502.666626,0.121753186,502.666626,0.1279996186,502.666626,0.1407927573,502.666626,0.1324641705,502.666626,0.1270763427,
501.9999695,0.1225445122,501.9999695,0.1286975145,501.9999695,0.1414486021,501.9999695,0.1330102533,501.9999695,0.127376914,
501.333313,0.1234847233,501.333313,0.1293273568,501.333313,0.1420430094,501.333313,0.1334901303,501.333313,0.1276669651,
500.666626,0.1241706684,500.666626,0.1298960894,500.666626,0.1424143463,500.666626,0.1339663416,500.666626,0.1278658658,
499.9999695,0.1249801219,499.9999695,0.1304070652,499.9999695,0.1429663599,499.9999695,0.1344297677,499.9999695,0.1280299276,
499.333313,0.125798136,499.333313,0.1310636103,499.333313,0.1434047818,499.333313,0.1348494291,499.333313,0.1283245385,
498.666626,0.126742214,498.666626,0.1314778775,498.666626,0.1438766718,498.666626,0.1351943463,498.666626,0.1285013855,
497.9999695,0.1273643821,497.9999695,0.1320947856,497.9999695,0.144437626,497.9999695,0.135640651,497.9999695,0.1287012398,
497.333313,0.1282131374,497.333313,0.1326578856,497.333313,0.1449491382,497.333313,0.1361441761,497.333313,0.1290089786,
496.666626,0.1289309412,496.666626,0.1332896352,496.666626,0.1453491151,496.666626,0.1365607977,496.666626,0.1292162836,
495.9999695,0.1295990646,495.9999695,0.1335777491,495.9999695,0.14567554,495.9999695,0.1367940605,495.9999695,0.1292316616,
495.333313,0.1302916408,495.333313,0.134112671,495.333313,0.1461172998,495.333313,0.1372708231,495.333313,0.1294768453,
494.666626,0.1310960948,494.666626,0.1345599294,494.666626,0.146577999,494.666626,0.1374633908,494.666626,0.1296455413,
493.9999695,0.1316157132,493.9999695,0.1351156086,493.9999695,0.1468460262,493.9999695,0.1378098577,493.9999695,0.1297242939,
493.333313,0.132279709,493.333313,0.1353637874,493.333313,0.1471192092,493.333313,0.1380416155,493.333313,0.129750222,
492.666626,0.1329275966,492.666626,0.1358984858,492.666626,0.147355631,492.666626,0.1384389997,492.666626,0.1299754232,
491.9999695,0.1334742159,491.9999695,0.1363282055,491.9999695,0.1479106843,491.9999695,0.1386723071,491.9999695,0.1300773472,
491.333313,0.134106189,491.333313,0.1367260665,491.333313,0.1483391672,491.333313,0.1390389204,491.333313,0.1302981377,
490.666626,0.1347615123,490.666626,0.1372089684,490.666626,0.1485696137,490.666626,0.1394565403,490.666626,0.1304362565,
489.9999695,0.135116607,489.9999695,0.1372871846,489.9999695,0.1486051828,489.9999695,0.1394526958,489.9999695,0.1303492635,
489.333313,0.1358105242,489.333313,0.1378550529,489.333313,0.1490182281,489.333313,0.1398641914,489.333313,0.1306401938,
488.666626,0.136282593,488.666626,0.1381732523,488.666626,0.149166286,488.666626,0.1400260329,488.666626,0.1304773241,
487.9999695,0.136932835,487.9999695,0.1387408823,487.9999695,0.1496670693,487.9999695,0.140343979,487.9999695,0.130924806,
487.333313,0.1374036819,487.333313,0.1389615834,487.333313,0.1498338878,487.333313,0.1405294389,487.333313,0.1309402436,
