t=4hrs FeCl3 0 uM,,t=4hrs FeCl3 5 uM,,t=4hrs FeCl3 20 uM,,t=4hrs FeCl3 50 uM,,t=4hrs FeCl3 100 uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1448.666626,0.002841901965,1448.666626,0.008080620319,1448.666626,0.07443065941,1448.666626,0.1377901286,1448.666626,0.07744111121,
1448,0.003015442984,1448,0.008165097795,1448,0.07447290421,1448,0.1377680451,1448,0.07744491845,
1447.333374,0.002928338014,1447.333374,0.00813922286,1447.333374,0.07454995066,1447.333374,0.1378813535,1447.333374,0.07751892507,
1446.666626,0.002955077449,1446.666626,0.008126193658,1446.666626,0.07437756658,1446.666626,0.1376417577,1446.666626,0.07739213854,
1446,0.002989533823,1446,0.008196909912,1446,0.07440432906,1446,0.137606144,1446,0.07740838081,
1445.333374,0.003011246212,1445.333374,0.008261966519,1445.333374,0.07457441837,1445.333374,0.1379345953,1445.333374,0.07764489204,
1444.666626,0.003020473756,1444.666626,0.008250674233,1444.666626,0.07450059801,1444.666626,0.1377853304,1444.666626,0.07752913982,
1444,0.003009317443,1444,0.008257111534,1444,0.07450185716,1444,0.1377364397,1444,0.07756197453,
1443.333374,0.002988100285,1443.333374,0.008279959671,1443.333374,0.07432638854,1443.333374,0.1373718232,1443.333374,0.07740927488,
1442.666626,0.003052093787,1442.666626,0.008340041153,1442.666626,0.07444878668,1442.666626,0.1375944614,1442.666626,0.07757949084,
1442,0.003095004708,1442,0.008297004737,1442,0.07440205663,1442,0.1375817806,1442,0.07760087401,
1441.333374,0.003035097383,1441.333374,0.008312967606,1441.333374,0.07437449694,1441.333374,0.1374998093,1441.333374,0.07750949264,
1440.666626,0.003136172891,1440.666626,0.008370018564,1440.666626,0.07436392456,1440.666626,0.1375323087,1440.666626,0.07753533125,
1440,0.003088904079,1440,0.008336979896,1440,0.0743374452,1440,0.1375380307,1440,0.07750404626,
1439.333374,0.003124126932,1439.333374,0.008342072368,1439.333374,0.07429155707,1439.333374,0.1374509186,1439.333374,0.0775051266,
1438.666626,0.003050216706,1438.666626,0.008349435404,1438.666626,0.07423961908,1438.666626,0.1374153346,1438.666626,0.07749191672,
1438,0.003070289968,1438,0.008296819404,1438,0.07422592491,1438,0.1373181492,1438,0.07746125013,
1437.333374,0.003128377022,1437.333374,0.008411847986,1437.333374,0.07422804087,1437.333374,0.1373628676,1437.333374,0.07748582214,
1436.666626,0.003114428138,1436.666626,0.008416335098,1436.666626,0.0742707625,1436.666626,0.1374555677,1436.666626,0.07752329111,
1436,0.003061634954,1436,0.008396118879,1436,0.07431653142,1436,0.1374340504,1436,0.07760233432,
1435.333374,0.003095995402,1435.333374,0.008408602327,1435.333374,0.07416170835,1435.333374,0.1371416897,1435.333374,0.07746236771,
1434.666626,0.003096412402,1434.666626,0.008344236761,1434.666626,0.07412225753,1434.666626,0.1371888369,1434.666626,0.07738269866,
1434,0.003116487758,1434,0.008406042121,1434,0.07418667525,1434,0.1372943223,1434,0.07743235677,
1433.333374,0.003143160604,1433.333374,0.008405804634,1433.333374,0.07419573516,1433.333374,0.1372222155,1433.333374,0.07744798064,
1432.666626,0.003091797931,1432.666626,0.008436552249,1432.666626,0.07406782359,1432.666626,0.1370945573,1432.666626,0.07729074359,
1432,0.00313729397,1432,0.008472765796,1432,0.0741134733,1432,0.137038514,1432,0.07730082422,
1431.333374,0.003171086777,1431.333374,0.008496258408,1431.333374,0.07416570187,1431.333374,0.1371634901,1431.333374,0.07737211883,
1430.666626,0.003121858696,1430.666626,0.008408074267,1430.666626,0.07410957664,1430.666626,0.1371509284,1430.666626,0.07725461572,
1430,0.003095943248,1430,0.00843380671,1430,0.07394749671,1430,0.1367883086,1430,0.07706749439,
1429.333374,0.003098315792,1429.333374,0.008421982639,1429.333374,0.07389195263,1429.333374,0.1366961747,1429.333374,0.07686630636,
1428.666626,0.003072271124,1428.666626,0.008415411226,1428.666626,0.07383168489,1428.666626,0.1366372705,1428.666626,0.07674788684,
1428,0.00307777198,1428,0.008447056636,1428,0.07379695028,1428,0.1366718113,1428,0.076701805,
1427.333374,0.002957032295,1427.333374,0.008360333741,1427.333374,0.07364661247,1427.333374,0.1364800781,1427.333374,0.07639190555,
1426.666626,0.002914551878,1426.666626,0.008266371675,1426.666626,0.07350102067,1426.666626,0.1362003833,1426.666626,0.07605614513,
1426,0.002782420255,1426,0.008191607893,1426,0.07321938127,1426,0.1359126121,1426,0.07561882585,
1425.333374,0.002651396906,1425.333374,0.008064612746,1425.333374,0.07297304273,1425.333374,0.1357016563,1425.333374,0.07518804818,
1424.666626,0.002482036594,1424.666626,0.007846578024,1424.666626,0.07272204757,1424.666626,0.1353313029,1424.666626,0.07459786534,
1424,0.002276960295,1424,0.007726138923,1424,0.07230638713,1424,0.1349317133,1424,0.0738279745,
1423.333374,0.001945618074,1423.333374,0.007395117078,1423.333374,0.07194993645,1423.333374,0.1345586926,1423.333374,0.07297555357,
1422.666626,0.001607798971,1422.666626,0.007068320177,1422.666626,0.07144785672,1422.666626,0.1340353489,1422.666626,0.07206277549,
1422,0.001123894472,1422,0.006653703284,1422,0.07088720053,1422,0.1333923489,1422,0.07082180679,
1421.333374,0.0006470874068,1421.333374,0.006236409303,1421.333374,0.07015062124,1421.333374,0.13245897,1421.333374,0.0693653971,
1420.666626,0.0001333332038,1420.666626,0.005648548715,1420.666626,0.069160752,1420.666626,0.1314285845,1420.666626,0.06772169471,
1420,-0.0005515901721,1420,0.00492605241,1420,0.06837458163,1420,0.1305411607,1420,0.06574623287,
1419.333374,-0.001466033747,1419.333374,0.004191190936,1419.333374,0.06729691476,1419.333374,0.1295904815,1419.333374,0.0638834089,
1418.666626,-0.00225414033,1418.666626,0.003471478121,1418.666626,0.06631343067,1418.666626,0.128556639,1418.666626,0.06180183589,
1418,-0.002966164611,1418,0.002704062033,1418,0.06515667588,1418,0.1272948086,1418,0.05965080857,
1417.333374,-0.003705924144,1417.333374,0.001883295248,1417.333374,0.06435023993,1417.333374,0.126478821,1417.333374,0.05769260228,
1416.666626,-0.004333825316,1416.666626,0.00128273014,1416.666626,0.06343654543,1416.666626,0.1252456456,1416.666626,0.05594324693,
1416,-0.00479392847,1416,0.0004176378716,1416,0.06227226183,1416,0.1239403039,1416,0.05417123064,
1415.333374,-0.00540788658,1415.333374,8.714091382E-005,1415.333374,0.06162083521,1415.333374,0.1228945926,1415.333374,0.05295390263,
1414.666626,-0.005399909802,1414.666626,-0.0002530392667,1414.666626,0.06140550226,1414.666626,0.1226847172,1414.666626,0.05201847106,
1414,-0.005576689262,1414,-2.99749172E-005,1414,0.06108049303,1414,0.1221855506,1414,0.05166519061,
1413.333374,-0.005138750188,1413.333374,0.0006346697337,1413.333374,0.06105495989,1413.333374,0.1218511909,1413.333374,0.05157399923,
1412.666626,-0.005243928637,1412.666626,0.0002307052491,1412.666626,0.06090932339,1412.666626,0.1220695749,1412.666626,0.05179454386,
1412,-0.004816303961,1412,0.0007910704007,1412,0.06187704951,1412,0.1225728318,1412,0.05246287584,
1411.333374,-0.00352139771,1411.333374,0.001933995285,1411.333374,0.06319273263,1411.333374,0.123973228,1411.333374,0.05504269898,
1410.666626,-0.001866039471,1410.666626,0.003663204843,1410.666626,0.06571476161,1410.666626,0.1266036332,1410.666626,0.05852742121,
1410,0.0004276395775,1410,0.00602228241,1410,0.06850607693,1410,0.1293891072,1410,0.06262554973,
1409.333374,0.002771113766,1409.333374,0.008216352202,1409.333374,0.07137737423,1409.333374,0.1326365024,1409.333374,0.06702848524,
1408.666626,0.004837594926,1408.666626,0.01034632046,1408.666626,0.0739133656,1408.666626,0.1356244981,1408.666626,0.07089205086,
1408,0.006858963519,1408,0.01249472518,1408,0.07674451917,1408,0.1380844116,1408,0.07461102307,
1407.333374,0.008506896906,1407.333374,0.01415775251,1407.333374,0.07837916911,1407.333374,0.1405315101,1407.333374,0.07734514773,
1406.666626,0.01021999214,1406.666626,0.0158168897,1406.666626,0.08026117086,1406.666626,0.1422586441,1406.666626,0.07994900644,
1406,0.01097793132,1406,0.0163894929,1406,0.08094530553,1406,0.1428157389,1406,0.08119186759,
1405.333374,0.01213848777,1405.333374,0.01765166409,1405.333374,0.08226075768,1405.333374,0.1437542886,1405.333374,0.08282332867,
1404.666626,0.01364649925,1404.666626,0.01918720081,1404.666626,0.08385532349,1404.666626,0.145591855,1404.666626,0.08515223116,
1404,0.01449011732,1404,0.02032067068,1404,0.08462591469,1404,0.1461105943,1404,0.08649294823,
1403.333374,0.01556152478,1403.333374,0.02133895084,1403.333374,0.08620928973,1403.333374,0.1470171809,1403.333374,0.08846668154,
1402.666626,0.01609701291,1402.666626,0.02215456218,1402.666626,0.08648113161,1402.666626,0.147650212,1402.666626,0.08944005519,
1402,0.01694155857,1402,0.0227445066,1402,0.08705438673,1402,0.1479472965,1402,0.09021871537,
1401.333374,0.01749365591,1401.333374,0.02338141948,1401.333374,0.08769837767,1401.333374,0.14854756,1401.333374,0.09121406823,
1400.666626,0.01761397719,1400.666626,0.02352201939,1400.666626,0.08809453249,1400.666626,0.1490193456,1400.666626,0.09195164591,
1400,0.01753295027,1400,0.02343001962,1400,0.0881530419,1400,0.1493369788,1400,0.09226155281,
1399.333374,0.01724064164,1399.333374,0.02316467836,1399.333374,0.08815700561,1399.333374,0.149766311,1399.333374,0.09244057536,
1398.666626,0.01665570028,1398.666626,0.02246900648,1398.666626,0.08762631565,1398.666626,0.148812145,1398.666626,0.09192819893,
1398,0.01565450244,1398,0.02156683244,1398,0.08612791449,1398,0.1471431106,1398,0.090577133,
1397.333374,0.01457823347,1397.333374,0.02023295313,1397.333374,0.08504062891,1397.333374,0.1460981667,1397.333374,0.08945474774,
1396.666626,0.01377754286,1396.666626,0.01944947243,1396.666626,0.08397839963,1396.666626,0.1451393515,1396.666626,0.08846586198,
1396,0.01276812702,1396,0.01838302426,1396,0.08323083073,1396,0.1446665525,1396,0.08772758394,
1395.333374,0.01189091522,1395.333374,0.01751095802,1395.333374,0.08243250847,1395.333374,0.1439055204,1395.333374,0.08685307205,
1394.666626,0.01059333142,1394.666626,0.01615590043,1394.666626,0.08137940615,1394.666626,0.1433419734,1394.666626,0.0859919861,
1394,0.009745170362,1394,0.01517306082,1394,0.07995162159,1394,0.1409968585,1394,0.08415915817,
1393.333374,0.008944479749,1393.333374,0.01435075141,1393.333374,0.07903267443,1393.333374,0.1403775513,1393.333374,0.08337762952,
1392.666626,0.008447716944,1392.666626,0.01378924679,1392.666626,0.07815917581,1392.666626,0.139410153,1392.666626,0.0824143216,
1392,0.008063214831,1392,0.01351306494,1392,0.07852752507,1392,0.1400280744,1392,0.08289469033,
1391.333374,0.007493894082,1391.333374,0.01279361267,1391.333374,0.07782737166,1391.333374,0.1392500997,1391.333374,0.08222762495,
1390.666626,0.007071266882,1390.666626,0.01246078499,1390.666626,0.07761003822,1390.666626,0.1391655803,1390.666626,0.08191791922,
1390,0.006625604816,1390,0.01183789596,1390,0.07661576569,1390,0.1376868188,1390,0.08081261814,
1389.333374,0.006460546982,1389.333374,0.01172684971,1389.333374,0.07639184594,1389.333374,0.1376002878,1389.333374,0.08069495857,
1388.666626,0.006229161751,1388.666626,0.01148674171,1388.666626,0.0761545971,1388.666626,0.1373602003,1388.666626,0.0803937912,
1388,0.006219760515,1388,0.01150840428,1388,0.07641817629,1388,0.1377170384,1388,0.08069396019,
1387.333374,0.005940529518,1387.333374,0.01109401695,1387.333374,0.07616033405,1387.333374,0.1373447478,1387.333374,0.08045749366,
1386.666626,0.005717447028,1386.666626,0.01091931574,1386.666626,0.07590615749,1386.666626,0.1370795369,1386.666626,0.08009868115,
1386,0.005519227125,1386,0.01069326326,1386,0.07536417246,1386,0.1362941563,1386,0.07947238535,
1385.333374,0.005551842507,1385.333374,0.01065773983,1385.333374,0.07542569935,1385.333374,0.1362355947,1385.333374,0.07959959656,
1384.666626,0.005553310737,1384.666626,0.01075076032,1384.666626,0.07605098933,1384.666626,0.1372992992,1384.666626,0.08021580428,
1384,0.00532298442,1384,0.0105271833,1384,0.07511477172,1384,0.135795027,1384,0.07925572246,
1383.333374,0.005478907377,1383.333374,0.01064463425,1383.333374,0.07539671659,1383.333374,0.1360720992,1383.333374,0.07955246419,
1382.666626,0.005475944839,1382.666626,0.01057884935,1382.666626,0.07541399449,1382.666626,0.1364507377,1382.666626,0.07953446358,
1382,0.005352571141,1382,0.01048175432,1382,0.07553140074,1382,0.1365377158,1382,0.07978364825,
1381.333374,0.005261092447,1381.333374,0.01039613597,1381.333374,0.07528717071,1381.333374,0.135964781,1381.333374,0.07943253964,
1380.666626,0.005193393212,1380.666626,0.01032148115,1380.666626,0.07530859858,1380.666626,0.1364457458,1380.666626,0.07952280343,
1380,0.005379486829,1380,0.0104678059,1380,0.07541288435,1380,0.135788843,1380,0.07952554524,
1379.333374,0.005360171199,1379.333374,0.01049350295,1379.333374,0.07544826716,1379.333374,0.1362669021,1379.333374,0.07957369834,
1378.666626,0.005237956997,1378.666626,0.01034059376,1378.666626,0.07538058609,1378.666626,0.1360915452,1378.666626,0.07960765064,
1378,0.005333309527,1378,0.01039067376,1378,0.07518491149,1378,0.1357991993,1378,0.07930055261,
1377.333374,0.005346386693,1377.333374,0.01045807451,1377.333374,0.07529277354,1377.333374,0.1359561533,1377.333374,0.07946906239,
1376.666626,0.005389812868,1376.666626,0.01054105349,1376.666626,0.07539795339,1376.666626,0.1363579929,1376.666626,0.07958797365,
1376,0.005396994296,1376,0.01042694505,1376,0.0753159225,1376,0.135817647,1376,0.07948005944,
1375.333374,0.00545392558,1375.333374,0.01057810616,1375.333374,0.07540358603,1375.333374,0.1360933483,1375.333374,0.07963190228,
1374.666626,0.005612595938,1374.666626,0.01071119867,1374.666626,0.07536909729,1374.666626,0.1358237714,1374.666626,0.07944758236,
1374,0.005460583605,1374,0.010482179,1374,0.07540257275,1374,0.1360292584,1374,0.07957270741,
1373.333374,0.005464148708,1373.333374,0.01051967777,1373.333374,0.07532875985,1373.333374,0.1357368529,1373.333374,0.07947101444,
1372.666626,0.005458512809,1372.666626,0.01050068904,1372.666626,0.07529415935,1372.666626,0.135794431,1372.666626,0.07938648015,
1372,0.005565791391,1372,0.0107572088,1372,0.07526057214,1372,0.1355117708,1372,0.07949700207,
1371.333374,0.005456861574,1371.333374,0.01048724446,1371.333374,0.07520085573,1371.333374,0.1355311424,1371.333374,0.07937370241,
1370.666626,0.005675666034,1370.666626,0.01104250178,1370.666626,0.07578347623,1370.666626,0.1363568306,1370.666626,0.07998520136,
1370,0.005432614591,1370,0.01037527062,1370,0.07507722825,1370,0.1354146004,1370,0.07920552045,
1369.333374,0.005540830549,1369.333374,0.01054818835,1369.333374,0.07541269809,1369.333374,0.1357992738,1369.333374,0.0795872584,
1368.666626,0.005397911649,1368.666626,0.0102891149,1368.666626,0.07455056161,1368.666626,0.1348159462,1368.666626,0.07869148254,
1368,0.00558196893,1368,0.01059972402,1368,0.0754731223,1368,0.1357245743,1368,0.07963952422,
1367.333374,0.00560370693,1367.333374,0.01074176561,1367.333374,0.07577463239,1367.333374,0.1360052824,1367.333374,0.07990155369,
1366.666626,0.005603969097,1366.666626,0.01072767563,1366.666626,0.0757656917,1366.666626,0.1360955834,1366.666626,0.07993397862,
1366,0.005519804079,1366,0.01056582574,1366,0.0752851069,1366,0.1351562142,1366,0.07944931835,
1365.333374,0.00560517516,1365.333374,0.01065763365,1365.333374,0.07492226362,1365.333374,0.1346390843,1365.333374,0.07901991159,
1364.666626,0.00536803389,1364.666626,0.01025871374,1364.666626,0.07505246252,1364.666626,0.1351859272,1364.666626,0.07917314768,
1364,0.005313629285,1364,0.01022828743,1364,0.07563453913,1364,0.1357851177,1364,0.07970573008,
1363.333374,0.005215059035,1363.333374,0.01011285558,1363.333374,0.07512190938,1363.333374,0.135166958,1363.333374,0.07922639698,
1362.666626,0.005216290243,1362.666626,0.01005639695,1362.666626,0.07499711215,1362.666626,0.1349639893,1362.666626,0.07900025696,
1362,0.005205496214,1362,0.01037855726,1362,0.07506516576,1362,0.1348081827,1362,0.07917619497,
1361.333374,0.005184250418,1361.333374,0.01040602475,1361.333374,0.07563567907,1361.333374,0.1357898265,1361.333374,0.07970582694,
1360.666626,0.005085525569,1360.666626,0.01023589354,1360.666626,0.07530613244,1360.666626,0.1354466975,1360.666626,0.07934723049,
1360,0.004721939098,1360,0.009659404866,1360,0.07430890948,1360,0.1340833157,1360,0.07818195224,
1359.333374,0.00492304191,1359.333374,0.01008946076,1359.333374,0.07467032224,1359.333374,0.1344039887,1359.333374,0.07862043381,
1358.666626,0.00444678124,1358.666626,0.009311170317,1358.666626,0.07426766306,1358.666626,0.1340039074,1358.666626,0.07824856043,
1358,0.00460670609,1358,0.00975718908,1358,0.074597992,1358,0.1344988942,1358,0.07856617868,
1357.333374,0.004367755726,1357.333374,0.009238738567,1357.333374,0.07408516854,1357.333374,0.1336665601,1357.333374,0.07791321725,
1356.666626,0.004528358113,1356.666626,0.009586253203,1356.666626,0.07463410497,1356.666626,0.1345728487,1356.666626,0.07861491293,
1356,0.004409071058,1356,0.009460489266,1356,0.07425995171,1356,0.1337854266,1356,0.07814935595,
1355.333374,0.004390426446,1355.333374,0.009498852305,1355.333374,0.07448971272,1355.333374,0.1341186017,1355.333374,0.07838127762,
1354.666626,0.004308404867,1354.666626,0.009478691034,1354.666626,0.07443010807,1354.666626,0.1338701844,1354.666626,0.0783758834,
1354,0.004242029972,1354,0.009381763637,1354,0.0746050626,1354,0.1344057918,1354,0.07855779678,
1353.333374,0.004113100469,1353.333374,0.00927684363,1353.333374,0.07437735051,1353.333374,0.134049654,1353.333374,0.07836385071,
1352.666626,0.003908376209,1352.666626,0.008978093043,1352.666626,0.07388372719,1352.666626,0.1334083229,1352.666626,0.07778773457,
