non-imine polymer 0.0% TFA,,non-imine polymer 0.017% TFA,,non-imine polymer 0.05% TFA,,non-imine polymer 0.1% TFA,,non-imine polymer 0.25% TFA,,non-imine polymer 0.5% TFA,,non-imine polymer 1.0% TFA,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
460.666687,0.8086009026,460.666687,0.9274208546,460.666687,0.8854372501,460.666687,0.9101680517,460.666687,0.8865264058,460.666687,0.9407814741,460.666687,0.8061830997,
460,0.8038152456,460,0.9227260947,460,0.8813208342,460,0.9064655304,460,0.8835867643,460,0.9376350045,460,0.8042866588,
459.3333435,0.7988724113,459.3333435,0.9178367853,459.3333435,0.8768678904,459.3333435,0.9025275111,459.3333435,0.8804214597,459.3333435,0.934330225,459.3333435,0.8024070859,
458.666687,0.7939271927,458.666687,0.9130723476,458.666687,0.8724676371,458.666687,0.8986846209,458.666687,0.8773387671,458.666687,0.9309569597,458.666687,0.8004304767,
458,0.7889772654,458,0.9081762433,458,0.8679920435,458,0.89465487,458,0.8741024733,458,0.9274496436,458,0.7982219458,
457.3333435,0.7838324904,457.3333435,0.9030479789,457.3333435,0.8633204103,457.3333435,0.8904651403,457.3333435,0.8707264662,457.3333435,0.923861444,457.3333435,0.795979917,
456.666687,0.7786507607,456.666687,0.8978979588,456.666687,0.8586865067,456.666687,0.8861464262,456.666687,0.8671808243,456.666687,0.920126617,456.666687,0.7935678363,
456,0.7734653354,456,0.8926872015,456,0.8538505435,456,0.8816965222,456,0.8635741472,456,0.9162356853,456,0.7910411358,
455.3333435,0.7682821751,455.3333435,0.8875284791,455.3333435,0.8490388393,455.3333435,0.8773508668,455.3333435,0.8599447012,455.3333435,0.9123126864,455.3333435,0.7883939147,
454.666687,0.763065815,454.666687,0.8821446896,454.666687,0.844184339,454.666687,0.8727744222,454.666687,0.8561513424,454.666687,0.9083451033,454.666687,0.7856885791,
454,0.7578336596,454,0.876897037,454,0.8392501473,454,0.868287921,454,0.8523603082,454,0.9042598605,454,0.7829922438,
453.3333435,0.7524240613,453.3333435,0.8713670373,453.3333435,0.8341466784,453.3333435,0.8635537624,453.3333435,0.8483380675,453.3333435,0.9000746012,453.3333435,0.7799276114,
452.666687,0.7470380664,452.666687,0.8658207655,452.666687,0.8291301131,452.666687,0.8586900234,452.666687,0.8442521095,452.666687,0.8957423568,452.666687,0.776922226,
452,0.7417167425,452,0.8603057265,452,0.8239773512,452,0.8538741469,452,0.8401823044,452,0.8914094567,452,0.7738236189,
451.3333435,0.7363782525,451.3333435,0.8547578454,451.3333435,0.818823874,451.3333435,0.8490955234,451.3333435,0.8360626698,451.3333435,0.8869895935,451.3333435,0.7706183195,
450.666687,0.7309886217,450.666687,0.8491236567,450.666687,0.8136504889,450.666687,0.8441367149,450.666687,0.8318044543,450.666687,0.8824754357,450.666687,0.7673853636,
450,0.7254405618,450,0.8433883786,450,0.8083412647,450,0.8391059637,450,0.8275094032,450,0.8778176308,450,0.7639976144,
449.3333435,0.7199325562,449.3333435,0.8375725746,449.3333435,0.8029831648,449.3333435,0.8339711428,449.3333435,0.8230836987,449.3333435,0.8731639385,449.3333435,0.7604946494,
448.666687,0.7145169973,448.666687,0.8319407105,448.666687,0.7977280021,448.666687,0.8290215135,448.666687,0.8187780976,448.666687,0.8684819937,448.666687,0.7571659684,
448,0.7091428638,448,0.8262381554,448,0.7923796773,448,0.8239868879,448,0.8143232465,448,0.8638685942,448,0.7536149025,
447.3333435,0.7036674619,447.3333435,0.8203747869,447.3333435,0.7869821191,447.3333435,0.818768084,447.3333435,0.8098295331,447.3333435,0.8589997292,447.3333435,0.7500049472,
446.666687,0.6982006431,446.666687,0.8145887256,446.666687,0.7815628648,446.666687,0.8135846853,446.666687,0.8053178787,446.666687,0.8542217016,446.666687,0.7463287115,
446,0.6926205158,446,0.8087629676,446,0.7761389613,446,0.8083944917,446,0.8006864786,446,0.8493640423,446,0.7426848412,
445.3333435,0.6871647239,445.3333435,0.8029850125,445.3333435,0.7706893086,445.3333435,0.803186357,445.3333435,0.7961128354,445.3333435,0.8444937468,445.3333435,0.7389782667,
444.666687,0.6817396283,444.666687,0.7971192002,444.666687,0.7652759552,444.666687,0.7979443669,444.666687,0.7915466428,444.666687,0.8396598101,444.666687,0.7353985906,
444,0.6762173772,444,0.7912324071,444,0.7598017454,444,0.7926488519,444,0.786929369,444,0.8346914649,444,0.7316082716,
443.3333435,0.6707908511,443.3333435,0.7853705287,443.3333435,0.7543970942,443.3333435,0.7873985171,443.3333435,0.7822261453,443.3333435,0.8297637701,443.3333435,0.7278953195,
442.666687,0.665293932,442.666687,0.7794840932,442.666687,0.7488973737,442.666687,0.7820810676,442.666687,0.777539134,442.666687,0.8248268366,442.666687,0.7241306901,
442,0.6600949168,442,0.7738365531,442,0.7435830832,442,0.7770468593,442,0.773141861,442,0.8199992776,442,0.7205237746,
441.3333435,0.6547447443,441.3333435,0.7680256963,441.3333435,0.7382237315,441.3333435,0.771827817,441.3333435,0.7685377002,441.3333435,0.81515342,441.3333435,0.7167456746,
440.666687,0.6495068073,440.666687,0.7624437213,440.666687,0.7328684926,440.666687,0.7667546868,440.666687,0.7640064955,440.666687,0.8103277087,440.666687,0.7131239176,
440,0.6441957951,440,0.7565954328,440,0.7274936438,440,0.7616007924,440,0.7593840957,440,0.8055284023,440,0.7093781829,
439.3333435,0.6389672756,439.3333435,0.7508863807,439.3333435,0.7221106887,439.3333435,0.7563627362,439.3333435,0.7548308372,439.3333435,0.8006718755,439.3333435,0.7055903077,
438.666687,0.6338524818,438.666687,0.7453218699,438.666687,0.7169109583,438.666687,0.7513541579,438.666687,0.7503265738,438.666687,0.7958803177,438.666687,0.7020312548,
438,0.6288013458,438,0.7397621274,438,0.7116817236,438,0.7463703752,438,0.7458860278,438,0.791148603,438,0.6984488964,
437.3333435,0.6235723495,437.3333435,0.7339672446,437.3333435,0.7061800361,437.3333435,0.7410464883,437.3333435,0.7412550449,437.3333435,0.7862659097,437.3333435,0.6946570277,
436.666687,0.6183545589,436.666687,0.7282457948,436.666687,0.7008846998,436.666687,0.7358656526,436.666687,0.7366291881,436.666687,0.781357944,436.666687,0.6908622384,
436,0.6131928563,436,0.7225303054,436,0.6955134273,436,0.73073107,436,0.7320240736,436,0.7764644623,436,0.6870740056,
435.3333435,0.6082202792,435.3333435,0.716997385,435.3333435,0.6903297901,435.3333435,0.7256774902,435.3333435,0.7275108099,435.3333435,0.7717124224,435.3333435,0.6834046245,
434.666687,0.6032377481,434.666687,0.7115085721,434.666687,0.6852099299,434.666687,0.7207292914,434.666687,0.7230644226,434.666687,0.767031014,434.666687,0.6797275543,
434,0.5982625484,434,0.7058404088,434,0.6799182892,434,0.7155602574,434,0.7184787393,434,0.7622749805,434,0.6760150194,
433.3333435,0.5932304859,433.3333435,0.7002909184,433.3333435,0.6746813059,433.3333435,0.7104443908,433.3333435,0.7139055729,433.3333435,0.7573189735,433.3333435,0.6721684337,
432.666687,0.5881953835,432.666687,0.6945946217,432.666687,0.6694043279,432.666687,0.7052767873,432.666687,0.7093288898,432.666687,0.752415061,432.666687,0.6683209538,
432,0.5833643675,432,0.6891810298,432,0.6642889977,432,0.7002564669,432,0.7048335075,432,0.74775213,432,0.6645494103,
431.3333435,0.5783306956,431.3333435,0.6835605502,431.3333435,0.6590334773,431.3333435,0.695081234,431.3333435,0.7000814676,431.3333435,0.7427643538,431.3333435,0.6607191563,
430.666687,0.573472321,430.666687,0.6779997349,430.666687,0.6537686586,430.666687,0.6899057627,430.666687,0.6954444051,430.666687,0.7378553152,430.666687,0.6567027569,
430,0.5684195757,430,0.6722177863,430,0.6484199762,430,0.6845225096,430,0.6905845404,430,0.7326530218,430,0.6526329517,
429.3333435,0.5635809302,429.3333435,0.666674614,429.3333435,0.6431051493,429.3333435,0.6793736219,429.3333435,0.6859596372,429.3333435,0.7277849317,429.3333435,0.6485663056,
428.666687,0.558804214,428.666687,0.6612780094,428.666687,0.6380425096,428.666687,0.6742936373,428.666687,0.681284368,428.666687,0.7228357196,428.666687,0.6446277499,
428,0.5539125204,428,0.6556867957,428,0.6326979399,428,0.6689955592,428,0.6764713526,428,0.7177203298,428,0.6404522657,
427.3333435,0.5490458012,427.3333435,0.6500847936,427.3333435,0.6274870634,427.3333435,0.6638377309,427.3333435,0.6716759205,427.3333435,0.7127357721,427.3333435,0.6362714767,
426.666687,0.5440841317,426.666687,0.6443789601,426.666687,0.6221031547,426.666687,0.658413291,426.666687,0.6666251421,426.666687,0.7072968483,426.666687,0.6317542791,
426,0.5392747521,426,0.6388020515,426,0.6167856455,426,0.6531246305,426,0.6617978811,426,0.7021306753,426,0.6275492907,
425.3333435,0.5343558192,425.3333435,0.6331785321,425.3333435,0.6114759445,425.3333435,0.6477718353,425.3333435,0.6568989158,425.3333435,0.6969968081,425.3333435,0.6232654452,
424.666687,0.5295299292,424.666687,0.6275874376,424.666687,0.6062081456,424.666687,0.6423876286,424.666687,0.6519287825,424.666687,0.6918020248,424.666687,0.6189035773,
424,0.5246192217,424,0.6218770742,424,0.6007711887,424,0.63691324,424,0.6468557715,424,0.6863570809,424,0.6143472195,
423.3333435,0.519764185,423.3333435,0.6162445545,423.3333435,0.5953888297,423.3333435,0.6315623522,423.3333435,0.641841054,423.3333435,0.6810775995,423.3333435,0.6098214388,
422.666687,0.5150987506,422.666687,0.6106747389,422.666687,0.5900912881,422.666687,0.6261250377,422.666687,0.6368681192,422.666687,0.6757334471,422.666687,0.6052898169,
422,0.5102292895,422,0.6050710082,422,0.5847172141,422,0.620772481,422,0.6317874789,422,0.6703708172,422,0.6006662846,
421.3333435,0.5056875348,421.3333435,0.5995880961,421.3333435,0.579546988,421.3333435,0.6154668927,421.3333435,0.6268393397,421.3333435,0.6651232243,421.3333435,0.5961717963,
420.666687,0.5009287596,420.666687,0.5941051841,420.666687,0.5743477345,420.666687,0.6101739407,420.666687,0.6218000054,420.666687,0.6597818732,420.666687,0.5916651487,
420,0.4963700771,420,0.5886740685,420,0.5691128969,420,0.6048424244,420,0.6168882847,420,0.6544721723,420,0.5870113969,
419.3333435,0.4917033613,419.3333435,0.5831615329,419.3333435,0.5639846921,419.3333435,0.5994875431,419.3333435,0.6118097305,419.3333435,0.6489661932,419.3333435,0.582488358,
418.666687,0.487289995,418.666687,0.5778439045,418.666687,0.558955431,418.666687,0.5943427086,418.666687,0.6069119573,418.666687,0.6439309716,418.666687,0.5779524446,
418,0.4827447832,418,0.5725131035,418,0.5538367033,418,0.5891574621,418,0.6019896865,418,0.6386754513,418,0.5734205842,
417.3333435,0.4783193171,417.3333435,0.5672920346,417.3333435,0.5489356518,417.3333435,0.5839373469,417.3333435,0.597170949,417.3333435,0.633559525,417.3333435,0.5689525604,
416.666687,0.4739603698,416.666687,0.5621245503,416.666687,0.5439910889,416.666687,0.5788669586,416.666687,0.5921799541,416.666687,0.628377378,416.666687,0.5644574165,
416,0.4695864618,416,0.5568845272,416,0.5390667915,416,0.5737168193,416,0.5873177648,416,0.6231988072,416,0.5600020885,
415.3333435,0.4653720856,415.3333435,0.5517907143,415.3333435,0.5341393352,415.3333435,0.5687534213,415.3333435,0.5825337768,415.3333435,0.6180455685,415.3333435,0.5555146933,
414.666687,0.4612398148,414.666687,0.5467975736,414.666687,0.5294722319,414.666687,0.5638450384,414.666687,0.5777878165,414.666687,0.6130940914,414.666687,0.551155746,
414,0.4571396708,414,0.5419455171,414,0.5247058272,414,0.5588819385,414,0.5731447339,414,0.6081930995,414,0.546897769,
413.3333435,0.4530554712,413.3333435,0.5369519591,413.3333435,0.5200187564,413.3333435,0.5540620685,413.3333435,0.5684819818,413.3333435,0.6031674147,413.3333435,0.5425536633,
412.666687,0.4489756823,412.666687,0.5321336985,412.666687,0.5154185295,412.666687,0.5492502451,412.666687,0.5638465285,412.666687,0.5983453393,412.666687,0.5382562876,
412,0.4450626671,412,0.527407825,412,0.5108688474,412,0.5444862843,412,0.5593256354,412,0.5933778286,412,0.5339586735,
411.3333435,0.4411484003,411.3333435,0.5227286816,411.3333435,0.5064308047,411.3333435,0.5397905707,411.3333435,0.5548679233,411.3333435,0.5887140632,411.3333435,0.5298128128,
410.666687,0.4373551905,410.666687,0.5180834532,410.666687,0.5019152164,410.666687,0.5351498723,410.666687,0.5503463745,410.666687,0.5838926435,410.666687,0.5256625414,
410,0.4334968626,410,0.5134256482,410,0.497379005,410,0.5304768682,410,0.5458447933,410,0.5791252851,410,0.5214172602,
409.3333435,0.4297133684,409.3333435,0.5088433623,409.3333435,0.4930020571,409.3333435,0.52590698,409.3333435,0.5413909554,409.3333435,0.5743761063,409.3333435,0.5172470808,
408.666687,0.4258510768,408.666687,0.5042011738,408.666687,0.4885308743,408.666687,0.5212682486,408.666687,0.536847651,408.666687,0.5695964694,408.666687,0.5130298734,
408,0.4222238958,408,0.4998384118,408,0.4843568504,408,0.5168984532,408,0.5326575041,408,0.565018177,408,0.5089251399,
407.3333435,0.41856879,407.3333435,0.4953785539,407.3333435,0.4800831079,407.3333435,0.5122975707,407.3333435,0.5281213522,407.3333435,0.5603359938,407.3333435,0.504822433,
406.666687,0.4148477912,406.666687,0.4908536375,406.666687,0.4758031368,406.666687,0.5077554584,406.666687,0.5238373876,406.666687,0.5556432605,406.666687,0.5007059574,
406,0.4109135568,406,0.4861748815,406,0.4712994397,406,0.5029345751,406,0.5191039443,406,0.5507172942,406,0.4963612854,
405.3333435,0.4073418677,405.3333435,0.4817046821,405.3333435,0.4669907689,405.3333435,0.4984452724,405.3333435,0.5147256255,405.3333435,0.5460333228,405.3333435,0.4921163321,
404.666687,0.4035224617,404.666687,0.4770943224,404.666687,0.4626671672,404.666687,0.4937915802,404.666687,0.5102493763,404.666687,0.5411772728,404.666687,0.4878317714,
404,0.399692446,404,0.4725655317,404,0.458206147,404,0.4891326129,404,0.505670011,404,0.5363769531,404,0.4835497737,
403.3333435,0.3958129883,403.3333435,0.4678616524,403.3333435,0.453699559,403.3333435,0.4843193591,403.3333435,0.5010113716,403.3333435,0.5312868357,403.3333435,0.4791247845,
402.666687,0.3919019401,402.666687,0.4631583691,402.666687,0.4491611123,402.666687,0.479450345,402.666687,0.4962898195,402.666687,0.5262653828,402.666687,0.4745315611,
402,0.3880373836,402,0.4585453868,402,0.4446464181,402,0.4747559726,402,0.4916065335,402,0.5213201046,402,0.4700475335,
401.3333435,0.3841834366,401.3333435,0.4538257718,401.3333435,0.4401211441,401.3333435,0.4699311852,401.3333435,0.4868733585,401.3333435,0.5162526965,401.3333435,0.4655964971,
400.666687,0.3801726997,400.666687,0.4490810633,400.666687,0.4356457889,400.666687,0.4650474191,400.666687,0.4820290506,400.666687,0.5111022592,400.666687,0.4610053301,
400,0.3762253225,400,0.4442867637,400,0.4309357107,400,0.4600751996,400,0.477260828,400,0.5059735179,400,0.4563197196,
399.3333435,0.3722988069,399.3333435,0.4396647811,399.3333435,0.4263896346,399.3333435,0.4552061856,399.3333435,0.4724591076,399.3333435,0.5006559491,399.3333435,0.4516913593,
398.666687,0.3683205545,398.666687,0.4348466396,398.666687,0.4218397439,398.666687,0.4502822459,398.666687,0.4675859511,398.666687,0.4955566525,398.666687,0.4470640719,
398,0.3644531667,398,0.43011114,398,0.4172157943,398,0.4453906715,398,0.4628424346,398,0.4904237986,398,0.4423596859,
397.3333435,0.3604571223,397.3333435,0.4253050387,397.3333435,0.4125493467,397.3333435,0.440400213,397.3333435,0.4578908384,397.3333435,0.4851649106,397.3333435,0.4376701117,
396.666687,0.356372714,396.666687,0.4204305708,396.666687,0.4078181684,396.666687,0.435333848,396.666687,0.4529247284,396.666687,0.479796946,396.666687,0.4328430891,
396,0.3523083031,396,0.4156210423,396,0.4030645192,396,0.4303128719,396,0.44805035,396,0.4744798243,396,0.4279597402,
395.3333435,0.3484325409,395.3333435,0.4109671116,395.3333435,0.3985663056,395.3333435,0.4254989624,395.3333435,0.4432433248,395.3333435,0.4694178104,395.3333435,0.4234268069,
394.666687,0.3447276056,394.666687,0.4064373374,394.666687,0.3940974474,394.666687,0.4207681417,394.666687,0.4386322498,394.666687,0.4644106328,394.666687,0.4188551307,
394,0.3407767713,394,0.4016876221,394,0.389538765,394,0.4159261584,394,0.4337878823,394,0.4591757655,394,0.4141960442,
393.3333435,0.336941123,393.3333435,0.397051543,393.3333435,0.3850490749,393.3333435,0.4110421538,393.3333435,0.4290255606,393.3333435,0.4540900886,393.3333435,0.4095250666,
392.666687,0.3331176341,392.666687,0.3924567401,392.666687,0.380528003,392.666687,0.4062779844,392.666687,0.4242697656,392.666687,0.4489506483,392.666687,0.4048894644,
392,0.3293344975,392,0.3879934549,392,0.376145035,392,0.4016093314,392,0.4196273685,392,0.4440271854,392,0.4003815353,
391.3333435,0.3257878125,391.3333435,0.38366431,391.3333435,0.3719502687,391.3333435,0.3971143067,391.3333435,0.4152957797,391.3333435,0.439206779,391.3333435,0.3960703015,
390.666687,0.3221459091,390.666687,0.3793029785,390.666687,0.3676053584,390.666687,0.3925577402,390.666687,0.4107522964,390.666687,0.4344605505,390.666687,0.3917119205,
390,0.318629235,390,0.3750111759,390,0.363502562,390,0.3880569935,390,0.4063514471,390,0.4296194017,390,0.3873675168,
389.3333435,0.3150925636,389.3333435,0.370664686,389.3333435,0.3593261838,389.3333435,0.3836740255,389.3333435,0.4019237459,389.3333435,0.4249672592,389.3333435,0.3830922842,
388.666687,0.3116939664,388.666687,0.3667783141,388.666687,0.3553493023,388.666687,0.3794090152,388.666687,0.3977837861,388.666687,0.4204409719,388.666687,0.3790203035,
388,0.3084528446,388,0.3626909554,388,0.3514284492,388,0.3752368391,388,0.3936564624,388,0.4160360098,388,0.3750099838,
387.3333435,0.3053344786,387.3333435,0.3589088321,387.3333435,0.3476588726,387.3333435,0.3712804615,387.3333435,0.3897316158,387.3333435,0.4118330777,387.3333435,0.3711053431,
386.666687,0.3020959795,386.666687,0.3549913466,386.666687,0.3438706994,386.666687,0.3671374917,386.666687,0.3857073486,386.666687,0.4075129032,386.666687,0.3672014475,
386,0.2990631461,386,0.3512272537,386,0.3402110338,386,0.3633009195,386,0.3818355799,386,0.4033785164,386,0.3633103669,
385.3333435,0.2960057259,385.3333435,0.3476001322,385.3333435,0.3366493583,385.3333435,0.3593903184,385.3333435,0.3780289888,385.3333435,0.3992716074,385.3333435,0.3596562445,
384.6666565,0.2932441831,384.6666565,0.3442743123,384.6666565,0.3333016634,384.6666565,0.3558498919,384.6666565,0.3745205104,384.6666565,0.3955598474,384.6666565,0.3561680615,
