non-imine undoped,,non-imine 10 min iodine doped,,non-imine 1 min iodine doped,,non-imine 30 min iodine doping,,non-imine 30 min iodine doping1,,imine 1 hr iodine doping,,imine 1 hr iodine doping1,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
912.666687,-0.01317460462,912.666687,0.01130420342,912.666687,0.01472166274,912.666687,0.01185444184,912.666687,0.0002003777336,912.666687,-0.004608224612,912.666687,0.0008601099835,
912,-0.01308298483,912,0.01143151242,912,0.01470425725,912,0.01173227467,912,8.998894918E-005,912,-0.004492798354,912,0.0009518598672,
911.333313,-0.0132106645,911.333313,0.01125165354,911.333313,0.01458045561,911.333313,0.01170629263,911.333313,0.0003394199884,911.333313,-0.004614166915,911.333313,0.0008408649592,
910.666687,-0.01299903262,910.666687,0.01141288225,910.666687,0.01479367632,910.666687,0.01160150114,910.666687,0.0002227540972,910.666687,-0.004422236234,910.666687,0.0009578007739,
910,-0.01325947605,910,0.01138782315,910,0.01461531129,910,0.01178030763,910,0.0003683063842,910,-0.004447039217,910,0.0009036349365,
909.333313,-0.01322271768,909.333313,0.0113731809,909.333313,0.01486417465,909.333313,0.01189559791,909.333313,0.0002937497338,909.333313,-0.00429061288,909.333313,0.0009553621639,
908.666687,-0.01321317535,908.666687,0.01120317448,908.666687,0.01463209745,908.666687,0.01172145084,908.666687,0.0001547221036,908.666687,-0.004367551766,908.666687,0.001140323002,
908,-0.01317530777,908,0.0111975437,908,0.01436313987,908,0.01166858524,908,0.0002381903323,908,-0.004257136956,908,0.0009353086934,
907.333313,-0.01306585409,907.333313,0.01129410788,907.333313,0.01463525742,907.333313,0.01183074061,907.333313,0.0003296534705,907.333313,-0.004168692511,907.333313,0.0011934801,
906.666687,-0.01318299212,906.666687,0.01118495315,906.666687,0.01452558115,906.666687,0.01168055087,906.666687,0.0002976352989,906.666687,-0.004262571223,906.666687,0.0009735744679,
906,-0.01343142893,906,0.01096874475,906,0.01437539421,906,0.01154205762,906,1.786135499E-006,906,-0.004447603133,906,0.0008880712558,
905.333313,-0.01312904805,905.333313,0.01133829262,905.333313,0.0145169897,905.333313,0.01176855154,905.333313,0.0003889813961,905.333313,-0.004149155226,905.333313,0.001139622298,
904.666687,-0.01320644561,904.666687,0.01116784848,904.666687,0.01449356973,904.666687,0.01166230999,904.666687,0.0002704631479,904.666687,-0.004373753443,904.666687,0.000945322332,
904,-0.01314431801,904,0.01111975033,904,0.01437571552,904,0.01165837422,904,0.0002713956055,904,-0.004212532658,904,0.001149381045,
903.333313,-0.01309478935,903.333313,0.01121318899,903.333313,0.01442626212,903.333313,0.01153153088,903.333313,0.0001477045589,903.333313,-0.004166949075,903.333313,0.001233040704,
902.666687,-0.01306871697,902.666687,0.0111292582,902.666687,0.01440493483,902.666687,0.01169759687,902.666687,0.0002801247174,902.666687,-0.004431819543,902.666687,0.001105390373,
902,-0.01334347855,902,0.01091501489,902,0.01413039491,902,0.01147209667,902,0.0001223802101,902,-0.004509092309,902,0.001096618711,
901.333313,-0.0132303508,901.333313,0.01097641792,901.333313,0.0141048301,901.333313,0.01144817565,901.333313,9.817068349E-005,901.333313,-0.004353610799,901.333313,0.001112008118,
900.666687,-0.01332294382,900.666687,0.01081452798,900.666687,0.01420260407,900.666687,0.01147148479,900.666687,0.0002275972947,900.666687,-0.004227144644,900.666687,0.0011745058,
900,-0.0132064959,900,0.01094819698,900,0.01400782634,900,0.01145567093,900,0.0001414121798,900,-0.004187408369,900,0.001048325794,
899.333313,-0.01565220393,899.333313,0.01649977453,899.333313,0.01607681066,899.333313,0.006612016354,899.333313,0.0003429950448,899.333313,-0.004308657255,899.333313,-0.002303581219,
898.666626,-0.01756560057,898.666626,0.01830852404,898.666626,0.01780031994,898.666626,0.02097416483,898.666626,-0.00246268115,898.666626,-0.005804024171,898.666626,0.002970689442,
898,-0.01601131819,898,0.009293874726,898,0.0133507615,898,0.01332049165,898,-0.006807596423,898,-0.003814837197,898,0.008183799684,
897.333313,-0.01382844336,897.333313,0.008801387623,897.333313,0.007417735644,897.333313,0.009613908827,897.333313,-0.01135450974,897.333313,-0.01052975561,897.333313,0.004266811535,
896.666626,-0.02611326985,896.666626,0.006720210891,896.666626,0.002534837229,896.666626,0.009067424573,896.666626,-0.01222521905,896.666626,-0.01272737142,896.666626,-0.004456673283,
896,-0.01110336743,896,0.009389936924,896,0.01484609302,896,0.00502788322,896,-0.006367989816,896,-0.008514376357,896,-0.003787483089,
895.333313,-0.0172295142,895.333313,0.008230702952,895.333313,0.01766568422,895.333313,0.01117892377,895.333313,-0.002103825798,895.333313,-0.008847786114,895.333313,0.003306544852,
894.666626,-0.02306989767,894.666626,0.00780698983,894.666626,0.0139613105,894.666626,0.01146335155,894.666626,-0.007170429919,894.666626,-0.006235118024,894.666626,-0.002073324053,
894,-0.01331742108,894,0.01844651811,894,0.01975248195,894,0.01619469933,894,-0.005577915814,894,-0.004270312376,894,0.002634181641,
893.333313,-0.01403826755,893.333313,0.008879533038,893.333313,0.01392926089,893.333313,0.008328325115,893.333313,-0.006499954499,893.333313,-0.01590856723,893.333313,-0.002664329717,
892.666626,-0.02303886972,892.666626,0.005644247867,892.666626,0.01140584052,892.666626,0.007147733122,892.666626,-0.003261263948,892.666626,-0.01003269292,892.666626,-0.003657669295,
892,-0.01301546209,892,0.01082179975,892,0.01685987785,892,0.01535178907,892,-0.005439433269,892,-0.01235073619,892,-0.003495976795,
891.333313,-0.01535986084,891.333313,0.01311100833,891.333313,0.01600815728,891.333313,0.01192199066,891.333313,-0.001615950139,891.333313,-0.0113205649,891.333313,-0.002888616873,
890.666626,-0.008369920775,890.666626,0.01282408647,890.666626,0.01276647393,890.666626,0.01088528614,890.666626,-0.0007985722623,890.666626,-0.003558524884,890.666626,0.005895316135,
890,-0.02096078172,890,0.007817347534,890,0.01062996406,890,0.005623111501,890,-0.008038480766,890,-0.006934841629,890,-0.002999740187,
889.333313,-0.0185916964,889.333313,0.01287341304,889.333313,0.01228231099,889.333313,0.009181969799,889.333313,-0.003758895677,889.333313,-0.008551789448,889.333313,-0.002467726124,
888.666626,-0.02039530873,888.666626,0.01320791803,888.666626,0.0130696306,888.666626,0.0114342235,888.666626,-9.940097698E-006,888.666626,-0.004416342825,888.666626,-0.008811971173,
888,-0.01434687898,888,0.01036967617,888,0.01293005329,888,0.01368638221,888,-0.006035631057,888,-0.00933607202,888,0.001675175386,
887.333313,-0.01311478205,887.333313,0.01488675643,887.333313,0.01422269084,887.333313,0.01026107185,887.333313,-0.004347049631,887.333313,-0.006400385406,887.333313,-0.002896176884,
886.666626,-0.0162467733,886.666626,0.01015843078,886.666626,0.01235043257,886.666626,0.006319583859,886.666626,-0.002572523896,886.666626,-0.009626673535,886.666626,-0.002360791899,
886,-0.01452721469,886,0.01042829733,886,0.01739150099,886,0.01080935355,886,0.002772833221,886,-0.004962150939,886,0.001572646783,
885.333313,-0.01787400246,885.333313,0.01257351134,885.333313,0.01003440842,885.333313,0.006930131931,885.333313,-0.0001964818221,885.333313,-0.007399986498,885.333313,-0.003211109666,
884.666626,-0.017313499,884.666626,0.0115735596,884.666626,0.01675698347,884.666626,0.01321536396,884.666626,-0.001360452501,884.666626,-0.004534709733,884.666626,0.0001263936865,
884,-0.01405741554,884,0.01561585907,884,0.01525327284,884,0.01314606611,884,-7.050765271E-005,884,-0.003895605914,884,0.003336098976,
883.333313,-0.0159689039,883.333313,0.008078852668,883.333313,0.01423772331,883.333313,0.01083172578,883.333313,-0.004257649649,883.333313,-0.008599757217,883.333313,0.0003207420232,
882.666626,-0.01120468881,882.666626,0.01027967874,882.666626,0.01921444573,882.666626,0.01332243998,882.666626,-0.0003765810688,882.666626,-0.005005808547,882.666626,0.0002156577684,
882,-0.01823207922,882,0.006143903825,882,0.01560375746,882,0.006823225878,882,-0.006688725669,882,-0.008870765567,882,-0.002456555143,
881.333313,-0.01478364132,881.333313,0.01324677374,881.333313,0.01676204242,881.333313,0.01168336999,881.333313,0.0001268597698,881.333313,-0.002387463581,881.333313,0.001972791273,
880.666626,-0.01425620727,880.666626,0.009286575951,880.666626,0.01303959358,880.666626,0.01259629428,880.666626,-0.002224988071,880.666626,-0.002894222736,880.666626,0.0005945155863,
880,-0.01774713956,880,0.008396277204,880,0.01437183563,880,0.01036397647,880,-0.003344653174,880,-0.006405435968,880,-0.002220815979,
879.333313,-0.01486434694,879.333313,0.01133247372,879.333313,0.01578526571,879.333313,0.01061370317,879.333313,-0.003811963135,879.333313,-0.007268447895,879.333313,0.003999413922,
878.666626,-0.01906855963,878.666626,0.01125874743,878.666626,0.01313008461,878.666626,0.008634761907,878.666626,-0.002154056681,878.666626,-0.004698679317,878.666626,-0.002156683942,
878,-0.01759901084,878,0.009653132409,878,0.0136051774,878,0.01006272901,878,-0.00652361894,878,-0.005194667727,878,-0.002483632648,
877.333313,-0.01750633121,877.333313,0.01007014699,877.333313,0.01213372312,877.333313,0.007235636003,877.333313,8.949701441E-005,877.333313,-0.00622894289,877.333313,-0.003683645511,
876.666626,-0.01505026873,876.666626,0.01344302576,876.666626,0.01547972672,876.666626,0.01099383365,876.666626,-0.001722294372,876.666626,-0.003111092141,876.666626,0.00306387688,
876,-0.01203682553,876,0.01186085306,876,0.0131842494,876,0.01327754557,876,-0.001925472519,876,-0.006059780717,876,0.003745966358,
875.333313,-0.01742795482,875.333313,0.007838960737,875.333313,0.0122100208,875.333313,0.008717789315,875.333313,-0.005650998559,875.333313,-0.004348484799,875.333313,-0.001940316637,
874.666626,-0.01369888801,874.666626,0.01357285958,874.666626,0.01511720009,874.666626,0.01122163609,874.666626,-0.000200259441,874.666626,-0.006011122838,874.666626,-0.001171260606,
874,-0.01525700465,874,0.01355670206,874,0.01443643123,874,0.0127862012,874,-0.003491868265,874,-0.005500526633,874,0.0007144187693,
873.333313,-0.01508047245,873.333313,0.01294301357,873.333313,0.0103848679,873.333313,0.0117111858,873.333313,-0.003735131118,873.333313,-0.004212788772,873.333313,0.002334082499,
872.666626,-0.01426307112,872.666626,0.01205312647,872.666626,0.01242722105,872.666626,0.01211681962,872.666626,-0.001735804719,872.666626,-0.004288767464,872.666626,0.002709818538,
872,-0.017405672,872,0.009264891036,872,0.01205238141,872,0.011476296,872,-0.005024897866,872,-0.006202454679,872,0.002985988976,
871.333313,-0.01545270067,871.333313,0.01170272939,871.333313,0.01582126692,871.333313,0.01300393045,871.333313,-0.001491677016,871.333313,-0.004645054229,871.333313,0.001332685002,
870.666626,-0.01409194898,870.666626,0.01091862563,870.666626,0.01393749379,870.666626,0.009535948746,870.666626,-0.003740007291,870.666626,-0.003673943225,870.666626,0.001097760512,
870,-0.01686249301,870,0.01116065029,870,0.01112718601,870,0.01157613844,870,-0.002100167796,870,-0.00550558744,870,0.000101691985,
869.333313,-0.01536625717,869.333313,0.01302879024,869.333313,0.01518343482,869.333313,0.01252301969,869.333313,-0.002806426026,869.333313,-0.004268107936,869.333313,0.002338558901,
868.666626,-0.01480370667,868.666626,0.01012244727,868.666626,0.01283232495,868.666626,0.01136712264,868.666626,-0.003222723724,868.666626,-0.00645154994,868.666626,0.002581863664,
868,-0.01842768118,868,0.01023745723,868,0.01528981794,868,0.01075261831,868,-0.00307217869,868,-0.003973640967,868,0.001912206528,
867.333313,-0.01538649574,867.333313,0.009509964846,867.333313,0.01487507671,867.333313,0.01210372429,867.333313,-0.002260114765,867.333313,-0.00371547183,867.333313,0.002099786419,
866.666626,-0.0138726728,866.666626,0.01393976528,866.666626,0.01719461381,866.666626,0.01405771542,866.666626,-0.0002418111544,866.666626,-0.001739414292,866.666626,0.005586505402,
866,-0.01429909095,866,0.0134024974,866,0.01373083796,866,0.01204458345,866,-0.002531760605,866,-0.003288291395,866,0.003287843196,
865.333313,-0.01457838155,865.333313,0.01394944172,865.333313,0.01666334085,865.333313,0.01447234582,865.333313,-0.0004066851689,865.333313,-0.003824331099,865.333313,0.003977416549,
864.666626,-0.01572765596,864.666626,0.01019568928,864.666626,0.01382182073,864.666626,0.01046043448,864.666626,-0.001559260418,864.666626,-0.005650283303,864.666626,0.000338409649,
864,-0.01351514738,864,0.01094280835,864,0.01424957346,864,0.01185263321,864,-0.001220102189,864,-0.003621577518,864,0.004200966097,
863.333313,-0.01605278254,863.333313,0.01155090984,863.333313,0.01471285243,863.333313,0.01120022684,863.333313,-0.001443536719,863.333313,-0.004138438031,863.333313,0.002469409956,
862.666626,-0.01578477211,862.666626,0.01288922597,862.666626,0.01295861509,862.666626,0.01157443691,862.666626,-0.001763133565,862.666626,-0.00457994733,862.666626,0.003465293907,
862,-0.01459695492,862,0.01221838035,862,0.01598557085,862,0.01190368552,862,-0.001563180937,862,-0.002392972587,862,0.003329473315,
861.333313,-0.01233362686,861.333313,0.01338252891,861.333313,0.01473031193,861.333313,0.01259045862,861.333313,-0.0004257707333,861.333313,-0.003131138626,861.333313,0.002990446053,
860.666626,-0.01660255715,860.666626,0.0120919589,860.666626,0.01274762675,860.666626,0.0117254667,860.666626,-0.0007754721446,860.666626,-0.004119719844,860.666626,0.00250916509,
860,-0.01517232228,860,0.01292418595,860,0.01408402622,860,0.01073027588,860,-0.000829525583,860,-0.002844797447,860,0.004176083952,
859.333313,-0.01499085408,859.333313,0.01255811006,859.333313,0.01528764609,859.333313,0.01313133817,859.333313,0.0005452936166,859.333313,-0.004567908589,859.333313,0.004786842968,
858.666626,-0.01418390684,858.666626,0.01211349294,858.666626,0.01372522768,858.666626,0.01146877371,858.666626,-0.001599341165,858.666626,-0.003179194871,858.666626,0.002790418454,
858,-0.01627913862,858,0.01103315596,858,0.01311159506,858,0.01249110233,858,-0.001032863511,858,-0.002838162472,858,0.003285287181,
857.333313,-0.01562988013,857.333313,0.01074091624,857.333313,0.01439364254,857.333313,0.01109715085,857.333313,-0.001663400792,857.333313,-0.004183562472,857.333313,0.002260150388,
856.666626,-0.01414502133,856.666626,0.0131820878,856.666626,0.01406715438,856.666626,0.01331942342,856.666626,-0.001644472708,856.666626,-0.001869699452,856.666626,0.004230215214,
856,-0.01695013233,856,0.01105397288,856,0.01214655396,856,0.01111791749,856,-0.002508803969,856,-0.004026528448,856,0.002534342697,
855.333313,-0.01552069373,855.333313,0.01241408847,855.333313,0.0134271672,855.333313,0.0114810532,855.333313,-0.0007914925227,855.333313,-0.002997632138,855.333313,0.004596948158,
854.666626,-0.01599106006,854.666626,0.01155832689,854.666626,0.01327711903,854.666626,0.01146744471,854.666626,-0.0008970054914,854.666626,-0.002789348131,854.666626,0.00367839844,
854,-0.01523411088,854,0.01308542304,854,0.01444173045,854,0.01289474592,854,-0.0004095299519,854,-0.00302483025,854,0.005627438426,
853.333313,-0.01465532184,853.333313,0.01277575083,853.333313,0.01404889207,853.333313,0.01244514808,853.333313,-0.0005496770609,853.333313,-0.002255531028,853.333313,0.005094823427,
852.666626,-0.01414532214,852.666626,0.01184324268,852.666626,0.01500796527,852.666626,0.01200796477,852.666626,-0.0003190567659,852.666626,-0.002260114765,852.666626,0.00516696088,
852,-0.01429648604,852,0.0120083373,852,0.01437092572,852,0.01146375109,852,-0.0005456956569,852,-0.001780819031,852,0.004945296329,
851.333313,-0.01473414991,851.333313,0.01260871254,851.333313,0.0129332263,851.333313,0.01310073677,851.333313,-0.0008795940084,851.333313,-0.003009560518,851.333313,0.004631116055,
850.666626,-0.01523920987,850.666626,0.01217541099,850.666626,0.01275818329,850.666626,0.01147621591,850.666626,-0.0009179293411,850.666626,-0.001536303782,850.666626,0.004754939582,
850,-0.01407666225,850,0.01183156483,850,0.01363496017,850,0.01281926036,850,-0.0006282637478,850,-0.002487287391,850,0.005375712644,
849.333313,-0.01505666971,849.333313,0.01071785856,849.333313,0.01307355147,849.333313,0.01165005192,849.333313,-0.0009846723406,849.333313,-0.002418921562,849.333313,0.004552528262,
848.666626,-0.0147172343,848.666626,0.01196993794,848.666626,0.01361767761,848.666626,0.01255416684,848.666626,-0.000520203379,848.666626,-0.001412059413,848.666626,0.005553651601,
848,-0.01500080712,848,0.01158315688,848,0.01424170937,848,0.0127736181,848,-0.0007726297481,848,-0.00173178257,848,0.005276132375,
847.333313,-0.01515167393,847.333313,0.0123149585,847.333313,0.01337569486,847.333313,0.01280838251,847.333313,-0.0006395852542,847.333313,-0.001620798605,847.333313,0.004948228598,
846.666626,-0.01428190805,846.666626,0.01269298326,846.666626,0.01419359073,846.666626,0.01296037622,846.666626,0.000320975174,846.666626,-0.001100260182,846.666626,0.006685904227,
846,-0.01493018121,846,0.01226337906,846,0.01371619757,846,0.01236987486,846,0.0004018584441,846,-0.001783345477,846,0.00566942431,
845.333313,-0.01491547469,845.333313,0.01243150979,845.333313,0.01441365853,845.333313,0.01308947802,845.333313,-0.000169571751,845.333313,-0.001058687223,845.333313,0.006883500144,
844.666626,-0.01430234686,844.666626,0.01302537601,844.666626,0.01464883145,844.666626,0.0127441613,844.666626,0.0002626666683,844.666626,-0.0009447931079,844.666626,0.007506930735,
844,-0.01531723235,844,0.01231695618,844,0.0133268442,844,0.01228050049,844,9.739393136E-005,844,-0.00141850987,844,0.006173310336,
